Method,Datatype,Use,Feature Selection Value,Feature Selection Rule,Winloss,Fold,TP0,TP0.5,TP1,TP2,TP3,Coef1,Coef2,P1,V1,P2,V2,P3,V3,P4,V4,P5,V5,P6,V6,P7,V7,P8,V8,P9,V9,P10,V10,P11,V11,P12,V12,P13,V13,P14,V14,P15,V15,P16,V16,P17,V17,P18,V18,P19,V19,P20,V20
LR,P,OT,0.2,4,In,2,0.9618702737245712,,0.10480349344978164,0.16593886462882096,0.27074235807860264,0.19082620193461053,,Jack Steele,37,Clayton Oliver,36,Oliver Wines,36,Darcy Parish,33,Touk Miller,33,Tom Mitchell,32,Rory Laird,29,Christian Petracca,26,Luke Parker,26,Jackson Macrae,24,Sam Walsh,23,Ben Cunnington,22,Marcus Bontempelli,22,Taylor Adams,22,Jarryd Lyons,21,Dominic Sheed,21,Jacob Hopper,20,Ben Keays,18,David Mundy,17,Cameron Guthrie,16
LR,P,OT,0.2,4,In,3,0.957637997432606,,0.09210526315789473,0.15789473684210525,0.25877192982456143,0.16709701826707524,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,35,Jack Steele,34,Jackson Macrae,31,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,25,Travis Boak,25,Christian Petracca,25,Sam Walsh,25,Taylor Adams,24,Ben Cunnington,23,Jacob Hopper,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,19,Dayne Zorko,18
LR,P,OT,0.2,4,In,4,0.962665810868635,,0.11842105263157895,0.16228070175438594,0.3026315789473684,0.1881789589590185,,Clayton Oliver,36,Oliver Wines,36,Jack Steele,36,Darcy Parish,34,Touk Miller,33,Rory Laird,31,Tom Mitchell,30,Christian Petracca,26,Jackson Macrae,25,Luke Parker,25,Sam Walsh,23,Marcus Bontempelli,22,Jarryd Lyons,21,Ben Cunnington,21,Dominic Sheed,20,Taylor Adams,20,Jacob Hopper,19,David Mundy,18,Ben Keays,18,Dustin Martin,17
LR,P,OT,0.2,4,In,5,0.9628797603765512,,0.10964912280701754,0.18421052631578946,0.3026315789473684,0.18797262935401549,,Clayton Oliver,36,Oliver Wines,36,Jack Steele,36,Darcy Parish,34,Touk Miller,33,Rory Laird,31,Tom Mitchell,30,Christian Petracca,27,Luke Parker,25,Jackson Macrae,24,Sam Walsh,23,Jarryd Lyons,22,Marcus Bontempelli,22,Jacob Hopper,21,Ben Cunnington,21,Taylor Adams,21,Dominic Sheed,20,David Mundy,18,Ben Keays,18,Cameron Guthrie,16
LR,P,OT,0.2,4,Out,1,0.9586750452657364,,0.07860262008733625,0.13537117903930132,0.2925764192139738,0.16506512353249114,,Clayton Oliver,42,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,32,Oliver Wines,29,Jackson Macrae,28,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Taylor Adams,23,Jacob Hopper,22,Luke Parker,22,Ben Keays,19,Jy Simpkin,19,Marcus Bontempelli,19,Nathan Fyfe,18
LR,P,OT,0.2,4,Out,2,0.9618702737245712,,0.10480349344978164,0.16593886462882096,0.27074235807860264,0.19082620193461053,,Jack Steele,37,Clayton Oliver,36,Oliver Wines,36,Darcy Parish,33,Touk Miller,33,Tom Mitchell,32,Rory Laird,29,Christian Petracca,26,Luke Parker,26,Jackson Macrae,24,Sam Walsh,23,Ben Cunnington,22,Marcus Bontempelli,22,Taylor Adams,22,Jarryd Lyons,21,Dominic Sheed,21,Jacob Hopper,20,Ben Keays,18,David Mundy,17,Cameron Guthrie,16
LR,P,OT,0.2,4,Out,3,0.957637997432606,,0.09210526315789473,0.15789473684210525,0.25877192982456143,0.16709701826707524,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,36,Touk Miller,35,Jack Steele,34,Jackson Macrae,31,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,25,Travis Boak,25,Christian Petracca,25,Sam Walsh,25,Taylor Adams,24,Ben Cunnington,23,Jacob Hopper,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,19,Dayne Zorko,18
LR,P,OT,0.2,4,Out,4,0.962665810868635,,0.11842105263157895,0.16228070175438594,0.3026315789473684,0.1881789589590185,,Clayton Oliver,36,Oliver Wines,36,Jack Steele,36,Darcy Parish,34,Touk Miller,33,Rory Laird,31,Tom Mitchell,30,Christian Petracca,26,Jackson Macrae,25,Luke Parker,25,Sam Walsh,23,Marcus Bontempelli,22,Jarryd Lyons,21,Ben Cunnington,21,Dominic Sheed,20,Taylor Adams,20,Jacob Hopper,19,David Mundy,18,Ben Keays,18,Dustin Martin,17
LR,P,OT,0.2,4,Out,5,0.9628797603765512,,0.10964912280701754,0.18421052631578946,0.3026315789473684,0.18797262935401549,,Clayton Oliver,36,Oliver Wines,36,Jack Steele,36,Darcy Parish,34,Touk Miller,33,Rory Laird,31,Tom Mitchell,30,Christian Petracca,27,Luke Parker,25,Jackson Macrae,24,Sam Walsh,23,Jarryd Lyons,22,Marcus Bontempelli,22,Jacob Hopper,21,Ben Cunnington,21,Taylor Adams,21,Dominic Sheed,20,David Mundy,18,Ben Keays,18,Cameron Guthrie,16
LR,P,OT,0.25,1,In,1,0.959420598572798,,0.11790393013100435,0.13973799126637554,0.2969432314410481,0.16607875583314335,,Clayton Oliver,39,Rory Laird,36,Touk Miller,35,Darcy Parish,35,Jackson Macrae,33,Jack Steele,33,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,24,Travis Boak,24,Ben Keays,23,Sam Walsh,23,Ben Cunnington,23,Taylor Adams,22,Jy Simpkin,20,Luke Parker,20,Jacob Hopper,20,Nathan Fyfe,19,Marcus Bontempelli,19
LR,P,OT,0.25,1,In,2,0.95686441580573,,0.07860262008733625,0.1615720524017467,0.2838427947598253,0.16615231596843616,,Clayton Oliver,40,Rory Laird,37,Darcy Parish,37,Jack Steele,35,Touk Miller,34,Jackson Macrae,31,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,28,Jarryd Lyons,25,Sam Walsh,25,Ben Cunnington,25,Travis Boak,24,Ben Keays,23,Taylor Adams,23,Marcus Bontempelli,22,Jy Simpkin,20,Jacob Hopper,20,Nathan Fyfe,19,David Mundy,19
LR,P,OT,0.25,1,In,3,0.9574240479246898,,0.08333333333333333,0.14473684210526316,0.2456140350877193,0.16851132611189734,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,37,Jackson Macrae,35,Jack Steele,35,Touk Miller,34,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,26,Sam Walsh,25,Travis Boak,24,Taylor Adams,24,Ben Cunnington,24,Ben Keays,23,Jy Simpkin,21,Marcus Bontempelli,21,David Mundy,20,Jacob Hopper,20,Nathan Fyfe,19
LR,P,OT,0.25,1,In,4,0.9605263157894736,,0.12280701754385966,0.13157894736842105,0.2456140350877193,0.16438572320830291,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,36,Jackson Macrae,35,Jack Steele,35,Touk Miller,34,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,25,Travis Boak,25,Sam Walsh,25,Taylor Adams,24,Ben Cunnington,24,Ben Keays,23,Marcus Bontempelli,22,David Mundy,21,Jy Simpkin,20,Nathan Fyfe,19,Luke Parker,19
LR,P,OT,0.25,1,In,5,0.9598844672657252,,0.05263157894736842,0.13157894736842105,0.27631578947368424,0.1638269107899588,,Clayton Oliver,40,Rory Laird,38,Darcy Parish,36,Touk Miller,35,Jack Steele,34,Jackson Macrae,31,Christian Petracca,28,Oliver Wines,28,Tom Mitchell,27,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Ben Keays,23,Travis Boak,23,Taylor Adams,23,Nathan Fyfe,20,Jy Simpkin,20,Jacob Hopper,20,Luke Parker,20,Marcus Bontempelli,20
LR,P,OT,0.25,1,Out,1,0.959420598572798,,0.11790393013100435,0.13973799126637554,0.2969432314410481,0.16607875583314335,,Clayton Oliver,39,Rory Laird,36,Touk Miller,35,Darcy Parish,35,Jackson Macrae,33,Jack Steele,33,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,24,Travis Boak,24,Ben Keays,23,Sam Walsh,23,Ben Cunnington,23,Taylor Adams,22,Jy Simpkin,20,Luke Parker,20,Jacob Hopper,20,Nathan Fyfe,19,Marcus Bontempelli,19
LR,P,OT,0.25,1,Out,2,0.95686441580573,,0.07860262008733625,0.1615720524017467,0.2838427947598253,0.16615231596843616,,Clayton Oliver,40,Rory Laird,37,Darcy Parish,37,Jack Steele,35,Touk Miller,34,Jackson Macrae,31,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,28,Jarryd Lyons,25,Sam Walsh,25,Ben Cunnington,25,Travis Boak,24,Ben Keays,23,Taylor Adams,23,Marcus Bontempelli,22,Jy Simpkin,20,Jacob Hopper,20,Nathan Fyfe,19,David Mundy,19
LR,P,OT,0.25,1,Out,3,0.9574240479246898,,0.08333333333333333,0.14473684210526316,0.2456140350877193,0.16851132611189734,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,37,Jackson Macrae,35,Jack Steele,35,Touk Miller,34,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,26,Sam Walsh,25,Travis Boak,24,Taylor Adams,24,Ben Cunnington,24,Ben Keays,23,Jy Simpkin,21,Marcus Bontempelli,21,David Mundy,20,Jacob Hopper,20,Nathan Fyfe,19
LR,P,OT,0.25,1,Out,4,0.9605263157894736,,0.12280701754385966,0.13157894736842105,0.2456140350877193,0.16438572320830291,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,36,Jackson Macrae,35,Jack Steele,35,Touk Miller,34,Christian Petracca,29,Tom Mitchell,28,Oliver Wines,27,Jarryd Lyons,25,Travis Boak,25,Sam Walsh,25,Taylor Adams,24,Ben Cunnington,24,Ben Keays,23,Marcus Bontempelli,22,David Mundy,21,Jy Simpkin,20,Nathan Fyfe,19,Luke Parker,19
LR,P,OT,0.25,1,Out,5,0.9598844672657252,,0.05263157894736842,0.13157894736842105,0.27631578947368424,0.1638269107899588,,Clayton Oliver,40,Rory Laird,38,Darcy Parish,36,Touk Miller,35,Jack Steele,34,Jackson Macrae,31,Christian Petracca,28,Oliver Wines,28,Tom Mitchell,27,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Ben Keays,23,Travis Boak,23,Taylor Adams,23,Nathan Fyfe,20,Jy Simpkin,20,Jacob Hopper,20,Luke Parker,20,Marcus Bontempelli,20
LR,P,OT,0.25,2,In,1,0.9585685376504419,,0.07860262008733625,0.12663755458515286,0.2925764192139738,0.16505750548892786,,Clayton Oliver,42,Rory Laird,37,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,20,Jy Simpkin,19,Marcus Bontempelli,19,Nathan Fyfe,18
LR,P,OT,0.25,2,In,2,0.9576099691127916,,0.08733624454148471,0.14847161572052406,0.2663755458515284,0.16445827438133753,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Tom Mitchell,26,Christian Petracca,26,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,20,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,2,In,3,0.9580658964484382,,0.08771929824561403,0.15350877192982454,0.25877192982456143,0.16705052455683167,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,32,Jackson Macrae,31,Oliver Wines,30,Jarryd Lyons,27,Tom Mitchell,27,Christian Petracca,26,Sam Walsh,24,Travis Boak,23,Ben Cunnington,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,2,In,4,0.9603123662815576,,0.09649122807017543,0.12719298245614036,0.2894736842105263,0.16297286527324614,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,30,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Jacob Hopper,24,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Jy Simpkin,20,Nathan Fyfe,19,Marcus Bontempelli,19,Dayne Zorko,18
LR,P,OT,0.25,2,In,5,0.9596705177578092,,0.07017543859649122,0.14912280701754385,0.27631578947368424,0.16279953068521924,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Jarryd Lyons,26,Tom Mitchell,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,19,Nathan Fyfe,19,Jy Simpkin,19,Marcus Bontempelli,19
LR,P,OT,0.25,2,Out,1,0.9585685376504419,,0.07860262008733625,0.12663755458515286,0.2925764192139738,0.16505750548892786,,Clayton Oliver,42,Rory Laird,37,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,20,Jy Simpkin,19,Marcus Bontempelli,19,Nathan Fyfe,18
LR,P,OT,0.25,2,Out,2,0.9576099691127916,,0.08733624454148471,0.14847161572052406,0.2663755458515284,0.16445827438133753,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Tom Mitchell,26,Christian Petracca,26,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,20,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,2,Out,3,0.9580658964484382,,0.08771929824561403,0.15350877192982454,0.25877192982456143,0.16705052455683167,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,32,Jackson Macrae,31,Oliver Wines,30,Jarryd Lyons,27,Tom Mitchell,27,Christian Petracca,26,Sam Walsh,24,Travis Boak,23,Ben Cunnington,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,2,Out,4,0.9603123662815576,,0.09649122807017543,0.12719298245614036,0.2894736842105263,0.16297286527324614,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,30,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Jacob Hopper,24,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Jy Simpkin,20,Nathan Fyfe,19,Marcus Bontempelli,19,Dayne Zorko,18
LR,P,OT,0.25,2,Out,5,0.9596705177578092,,0.07017543859649122,0.14912280701754385,0.27631578947368424,0.16279953068521924,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Jarryd Lyons,26,Tom Mitchell,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,19,Nathan Fyfe,19,Jy Simpkin,19,Marcus Bontempelli,19
LR,P,OT,0.25,3,In,1,0.9584620300351476,,0.07860262008733625,0.15283842794759825,0.3056768558951965,0.16334434251865526,,Clayton Oliver,43,Rory Laird,36,Touk Miller,35,Darcy Parish,33,Jack Steele,33,Oliver Wines,32,Tom Mitchell,27,Travis Boak,27,Jarryd Lyons,26,Christian Petracca,25,Jackson Macrae,25,Sam Walsh,24,Taylor Adams,24,Nathan Fyfe,19,Luke Parker,19,Ben Cunnington,18,David Mundy,18,Marcus Bontempelli,18,Rory Sloane,17,Dominic Sheed,17
LR,P,OT,0.25,3,In,2,0.9569709234210246,,0.08296943231441048,0.17903930131004367,0.2794759825327511,0.16596408991092235,,Clayton Oliver,40,Rory Laird,37,Darcy Parish,35,Jack Steele,34,Touk Miller,32,Jackson Macrae,29,Tom Mitchell,28,Christian Petracca,28,Oliver Wines,28,Travis Boak,25,Jarryd Lyons,24,Sam Walsh,24,Taylor Adams,24,Ben Cunnington,24,Ben Keays,22,Jacob Hopper,22,Marcus Bontempelli,22,Nathan Fyfe,20,Jy Simpkin,20,David Mundy,20
LR,P,OT,0.25,3,In,3,0.957637997432606,,0.08771929824561403,0.14473684210526316,0.2456140350877193,0.16820015433244395,,Clayton Oliver,41,Rory Laird,39,Jack Steele,36,Darcy Parish,35,Touk Miller,34,Jackson Macrae,30,Tom Mitchell,29,Oliver Wines,29,Jarryd Lyons,28,Christian Petracca,28,Ben Cunnington,26,Sam Walsh,25,Taylor Adams,24,Travis Boak,23,Jacob Hopper,22,Ben Keays,21,Jy Simpkin,21,Luke Parker,21,Marcus Bontempelli,21,Nathan Fyfe,20
LR,P,OT,0.25,3,In,4,0.9605263157894736,,0.12280701754385966,0.13157894736842105,0.25877192982456143,0.16399057884285204,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,36,Jack Steele,35,Touk Miller,33,Jackson Macrae,31,Tom Mitchell,28,Christian Petracca,28,Oliver Wines,28,Ben Cunnington,26,Jarryd Lyons,25,Sam Walsh,25,Taylor Adams,25,Travis Boak,23,Marcus Bontempelli,22,Ben Keays,21,Jy Simpkin,21,Jacob Hopper,21,Nathan Fyfe,20,David Mundy,19
LR,P,OT,0.25,3,In,5,0.9596705177578092,,0.06140350877192983,0.14035087719298245,0.2719298245614035,0.1616704510249225,,Clayton Oliver,43,Rory Laird,36,Touk Miller,36,Darcy Parish,33,Jack Steele,33,Oliver Wines,32,Tom Mitchell,28,Jarryd Lyons,26,Travis Boak,26,Christian Petracca,26,Jackson Macrae,26,Taylor Adams,25,Sam Walsh,24,Nathan Fyfe,19,Ben Cunnington,19,Luke Parker,19,Cameron Guthrie,18,David Mundy,18,Rory Sloane,17,Dominic Sheed,17
LR,P,OT,0.25,3,Out,1,0.9584620300351476,,0.07860262008733625,0.15283842794759825,0.3056768558951965,0.16334434251865526,,Clayton Oliver,43,Rory Laird,36,Touk Miller,35,Darcy Parish,33,Jack Steele,33,Oliver Wines,32,Tom Mitchell,27,Travis Boak,27,Jarryd Lyons,26,Christian Petracca,25,Jackson Macrae,25,Sam Walsh,24,Taylor Adams,24,Nathan Fyfe,19,Luke Parker,19,Ben Cunnington,18,David Mundy,18,Marcus Bontempelli,18,Rory Sloane,17,Dominic Sheed,17
LR,P,OT,0.25,3,Out,2,0.9569709234210246,,0.08296943231441048,0.17903930131004367,0.2794759825327511,0.16596408991092235,,Clayton Oliver,40,Rory Laird,37,Darcy Parish,35,Jack Steele,34,Touk Miller,32,Jackson Macrae,29,Tom Mitchell,28,Christian Petracca,28,Oliver Wines,28,Travis Boak,25,Jarryd Lyons,24,Sam Walsh,24,Taylor Adams,24,Ben Cunnington,24,Ben Keays,22,Jacob Hopper,22,Marcus Bontempelli,22,Nathan Fyfe,20,Jy Simpkin,20,David Mundy,20
LR,P,OT,0.25,3,Out,3,0.957637997432606,,0.08771929824561403,0.14473684210526316,0.2456140350877193,0.16820015433244395,,Clayton Oliver,41,Rory Laird,39,Jack Steele,36,Darcy Parish,35,Touk Miller,34,Jackson Macrae,30,Tom Mitchell,29,Oliver Wines,29,Jarryd Lyons,28,Christian Petracca,28,Ben Cunnington,26,Sam Walsh,25,Taylor Adams,24,Travis Boak,23,Jacob Hopper,22,Ben Keays,21,Jy Simpkin,21,Luke Parker,21,Marcus Bontempelli,21,Nathan Fyfe,20
LR,P,OT,0.25,3,Out,4,0.9605263157894736,,0.12280701754385966,0.13157894736842105,0.25877192982456143,0.16399057884285204,,Clayton Oliver,41,Rory Laird,37,Darcy Parish,36,Jack Steele,35,Touk Miller,33,Jackson Macrae,31,Tom Mitchell,28,Christian Petracca,28,Oliver Wines,28,Ben Cunnington,26,Jarryd Lyons,25,Sam Walsh,25,Taylor Adams,25,Travis Boak,23,Marcus Bontempelli,22,Ben Keays,21,Jy Simpkin,21,Jacob Hopper,21,Nathan Fyfe,20,David Mundy,19
LR,P,OT,0.25,3,Out,5,0.9596705177578092,,0.06140350877192983,0.14035087719298245,0.2719298245614035,0.1616704510249225,,Clayton Oliver,43,Rory Laird,36,Touk Miller,36,Darcy Parish,33,Jack Steele,33,Oliver Wines,32,Tom Mitchell,28,Jarryd Lyons,26,Travis Boak,26,Christian Petracca,26,Jackson Macrae,26,Taylor Adams,25,Sam Walsh,24,Nathan Fyfe,19,Ben Cunnington,19,Luke Parker,19,Cameron Guthrie,18,David Mundy,18,Rory Sloane,17,Dominic Sheed,17
LR,P,OT,0.25,4,In,1,0.9585685376504419,,0.07860262008733625,0.12663755458515286,0.2925764192139738,0.16505750548892786,,Clayton Oliver,42,Rory Laird,37,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,20,Jy Simpkin,19,Marcus Bontempelli,19,Nathan Fyfe,18
LR,P,OT,0.25,4,In,2,0.9576099691127916,,0.08733624454148471,0.14847161572052406,0.2663755458515284,0.16445827438133753,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Tom Mitchell,26,Christian Petracca,26,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,20,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,4,In,3,0.9580658964484382,,0.08771929824561403,0.15350877192982454,0.25877192982456143,0.16705052455683167,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,32,Jackson Macrae,31,Oliver Wines,30,Jarryd Lyons,27,Tom Mitchell,27,Christian Petracca,26,Sam Walsh,24,Travis Boak,23,Ben Cunnington,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,4,In,4,0.9603123662815576,,0.09649122807017543,0.12719298245614036,0.2894736842105263,0.16297286527324614,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,30,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Jacob Hopper,24,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Jy Simpkin,20,Nathan Fyfe,19,Marcus Bontempelli,19,Dayne Zorko,18
LR,P,OT,0.25,4,In,5,0.9596705177578092,,0.07017543859649122,0.14912280701754385,0.27631578947368424,0.16279953068521924,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Jarryd Lyons,26,Tom Mitchell,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,19,Nathan Fyfe,19,Jy Simpkin,19,Marcus Bontempelli,19
LR,P,OT,0.25,4,Out,1,0.9585685376504419,,0.07860262008733625,0.12663755458515286,0.2925764192139738,0.16505750548892786,,Clayton Oliver,42,Rory Laird,37,Darcy Parish,35,Touk Miller,33,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,20,Jy Simpkin,19,Marcus Bontempelli,19,Nathan Fyfe,18
LR,P,OT,0.25,4,Out,2,0.9576099691127916,,0.08733624454148471,0.14847161572052406,0.2663755458515284,0.16445827438133753,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Oliver Wines,30,Jackson Macrae,29,Tom Mitchell,26,Christian Petracca,26,Jarryd Lyons,25,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,20,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,4,Out,3,0.9580658964484382,,0.08771929824561403,0.15350877192982454,0.25877192982456143,0.16705052455683167,,Clayton Oliver,43,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,32,Jackson Macrae,31,Oliver Wines,30,Jarryd Lyons,27,Tom Mitchell,27,Christian Petracca,26,Sam Walsh,24,Travis Boak,23,Ben Cunnington,23,Jacob Hopper,22,Taylor Adams,22,Luke Parker,22,Ben Keays,21,Jy Simpkin,20,Nathan Fyfe,18,Dayne Zorko,18
LR,P,OT,0.25,4,Out,4,0.9603123662815576,,0.09649122807017543,0.12719298245614036,0.2894736842105263,0.16297286527324614,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,30,Oliver Wines,30,Tom Mitchell,27,Jarryd Lyons,26,Christian Petracca,26,Jacob Hopper,24,Sam Walsh,24,Ben Cunnington,24,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Jy Simpkin,20,Nathan Fyfe,19,Marcus Bontempelli,19,Dayne Zorko,18
LR,P,OT,0.25,4,Out,5,0.9596705177578092,,0.07017543859649122,0.14912280701754385,0.27631578947368424,0.16279953068521924,,Clayton Oliver,44,Rory Laird,37,Darcy Parish,35,Touk Miller,34,Jack Steele,33,Jackson Macrae,29,Oliver Wines,29,Jarryd Lyons,26,Tom Mitchell,26,Christian Petracca,26,Sam Walsh,24,Ben Cunnington,24,Jacob Hopper,23,Travis Boak,23,Taylor Adams,23,Luke Parker,22,Ben Keays,19,Nathan Fyfe,19,Jy Simpkin,19,Marcus Bontempelli,19
LR,P,OT,0.3,1,In,1,0.95899456811162,,0.1222707423580786,0.13537117903930132,0.27510917030567683,0.15080143826041334,,Rory Laird,42,Clayton Oliver,40,Oliver Wines,35,Touk Miller,35,Jackson Macrae,35,Jack Steele,34,Darcy Parish,33,Jarryd Lyons,32,Tom Mitchell,32,Christian Petracca,25,Sam Walsh,25,Luke Parker,25,Taylor Adams,24,Ben Cunnington,24,Travis Boak,23,Cameron Guthrie,20,Jacob Hopper,18,Zachary Merrett,17,Dominic Sheed,17,Joel Selwood,17
