Method,Datatype,Use,Feature Selection Value,Feature Selection Rule,Winloss,Fold,TP0,TP0.5,TP1,TP2,TP3,Coef1,Coef2,P1,V1,P2,V2,P3,V3,P4,V4,P5,V5,P6,V6,P7,V7,P8,V8,P9,V9,P10,V10,P11,V11,P12,V12,P13,V13,P14,V14,P15,V15,P16,V16,P17,V17,P18,V18,P19,V19,P20,V20
LR(B),N,BT+OT,0.35,3,In,2,0.9666631164128235,,0.1091703056768559,0.19213973799126638,0.3930131004366812,0.42556007500780924,,Clayton Oliver,37,Darcy Parish,34,Oliver Wines,29,Jarryd Lyons,28,Jack Steele,28,Christian Petracca,28,Rory Laird,25,Jackson Macrae,24,Touk Miller,23,Sam Walsh,21,Callum Mills,21,Travis Boak,20,Tom Mitchell,19,Dayne Zorko,18,Cameron Guthrie,18,Joel Selwood,18,Marcus Bontempelli,17,Zachary Merrett,17,Taylor Adams,17,Luke Parker,16
LR(B),N,BT+OT,0.35,3,In,3,0.9666238767650834,,0.12280701754385964,0.19736842105263158,0.4342105263157895,0.42866637852161504,,Clayton Oliver,38,Darcy Parish,35,Oliver Wines,29,Christian Petracca,29,Jarryd Lyons,28,Jack Steele,27,Rory Laird,26,Touk Miller,25,Jackson Macrae,24,Sam Walsh,23,Callum Mills,22,Travis Boak,21,Tom Mitchell,21,Cameron Guthrie,19,Joel Selwood,19,Marcus Bontempelli,18,Dayne Zorko,18,Luke Parker,18,Taylor Adams,18,Thomas Liberatore,17
LR(B),N,BT+OT,0.35,3,In,4,0.9656611039794608,,0.14473684210526316,0.16228070175438597,0.4166666666666667,0.4274841964953805,,Clayton Oliver,36,Darcy Parish,34,Christian Petracca,30,Oliver Wines,29,Jarryd Lyons,27,Jack Steele,27,Rory Laird,25,Jackson Macrae,24,Touk Miller,24,Travis Boak,22,Callum Mills,22,Sam Walsh,20,Dayne Zorko,19,Tom Mitchell,19,Cameron Guthrie,19,Joel Selwood,19,Marcus Bontempelli,18,Zachary Merrett,18,Taylor Adams,17,Luke Parker,15
LR(B),N,BT+OT,0.35,3,In,5,0.9661959777492511,,0.08771929824561403,0.19736842105263158,0.37719298245614036,0.42993050355192697,,Clayton Oliver,38,Darcy Parish,35,Christian Petracca,31,Oliver Wines,27,Jarryd Lyons,27,Jack Steele,26,Jackson Macrae,25,Rory Laird,25,Sam Walsh,21,Travis Boak,21,Callum Mills,21,Tom Mitchell,19,Dayne Zorko,18,Cameron Guthrie,18,Taylor Adams,18,Joel Selwood,18,Touk Miller,18,Zachary Merrett,17,Marcus Bontempelli,15,Luke Parker,15
LR(B),N,BT+OT,0.35,4,In,1,0.9641069336457557,,0.10043668122270742,0.1703056768558952,0.39737991266375544,0.441313912128954,,Clayton Oliver,37,Darcy Parish,32,Jarryd Lyons,30,Jackson Macrae,28,Oliver Wines,27,Jack Steele,25,Christian Petracca,25,Rory Laird,23,Touk Miller,23,Zachary Merrett,22,Callum Mills,22,Sam Walsh,21,Travis Boak,21,Joel Selwood,19,Marcus Bontempelli,18,Dayne Zorko,17,Luke Parker,17,Cameron Guthrie,17,Tom Mitchell,16,Taylor Adams,16
LR(B),N,BT+OT,0.35,4,In,2,0.9662370859516456,,0.11790393013100436,0.17903930131004367,0.4410480349344978,0.42892593302938276,,Clayton Oliver,38,Darcy Parish,33,Jackson Macrae,28,Jarryd Lyons,28,Rory Laird,27,Oliver Wines,27,Christian Petracca,27,Jack Steele,26,Callum Mills,22,Sam Walsh,21,Luke Parker,21,Touk Miller,21,Travis Boak,19,Zachary Merrett,19,Joel Selwood,19,Dayne Zorko,18,Taylor Adams,18,Marcus Bontempelli,17,Cameron Guthrie,17,Tom Mitchell,16
LR(B),N,BT+OT,0.35,4,In,3,0.9659820282413351,,0.11842105263157894,0.19298245614035087,0.4166666666666667,0.4341691295976664,,Clayton Oliver,38,Darcy Parish,33,Jackson Macrae,31,Rory Laird,29,Oliver Wines,29,Jarryd Lyons,29,Christian Petracca,28,Jack Steele,27,Callum Mills,24,Touk Miller,22,Sam Walsh,21,Luke Parker,21,Travis Boak,20,Zachary Merrett,20,Joel Selwood,20,Cameron Guthrie,19,Marcus Bontempelli,18,Dayne Zorko,18,Tom Mitchell,18,Taylor Adams,16
LR(B),N,BT+OT,0.35,4,In,4,0.9659820282413351,,0.14473684210526316,0.14473684210526316,0.3991228070175439,0.43518872955446286,,Clayton Oliver,37,Darcy Parish,32,Jackson Macrae,30,Jarryd Lyons,29,Oliver Wines,28,Jack Steele,27,Rory Laird,26,Christian Petracca,25,Callum Mills,23,Touk Miller,23,Sam Walsh,21,Travis Boak,21,Zachary Merrett,20,Luke Parker,20,Dayne Zorko,19,Joel Selwood,19,Marcus Bontempelli,17,Tom Mitchell,17,Cameron Guthrie,16,Taylor Adams,16
LR(B),N,BT+OT,0.35,4,In,5,0.9666238767650834,,0.09210526315789473,0.19736842105263158,0.40350877192982454,0.43595839170629447,,Clayton Oliver,40,Darcy Parish,33,Jackson Macrae,30,Jarryd Lyons,30,Rory Laird,27,Oliver Wines,27,Christian Petracca,27,Jack Steele,26,Callum Mills,22,Sam Walsh,21,Touk Miller,21,Travis Boak,20,Zachary Merrett,20,Joel Selwood,20,Luke Parker,18,Dayne Zorko,17,Tom Mitchell,17,Cameron Guthrie,17,Taylor Adams,17,Marcus Bontempelli,16
LR(B),S,BT,0.2,1,In,1,0.9712429438704867,,0.18777292576419213,0.22707423580786026,0.5152838427947598,0.5011087407728221,,Clayton Oliver,36,Oliver Wines,34,Christian Petracca,33,Jack Steele,33,Jackson Macrae,30,Darcy Parish,28,Jarryd Lyons,27,Marcus Bontempelli,25,Travis Boak,24,Sam Walsh,24,Dayne Zorko,20,Tom Mitchell,20,David Mundy,20,Rory Laird,19,Luke Parker,18,Cameron Guthrie,18,Callum Mills,17,Ben Cunnington,17,Dominic Sheed,17,Touk Miller,17
LR(B),S,BT,0.2,1,In,2,0.9709234210246033,,0.11353711790393013,0.25327510917030566,0.5327510917030568,0.49976789156365364,,Clayton Oliver,39,Oliver Wines,34,Jack Steele,33,Jarryd Lyons,30,Christian Petracca,29,Darcy Parish,28,Jackson Macrae,27,Travis Boak,24,Marcus Bontempelli,24,Sam Walsh,23,Tom Mitchell,22,Rory Laird,21,Luke Parker,21,David Mundy,19,Touk Miller,18,Dayne Zorko,17,Ben Cunnington,17,Cameron Guthrie,17,Tim Taranto,17,Callum Mills,16
LR(B),S,BT,0.2,1,In,3,0.9722935387248609,,0.17105263157894737,0.25877192982456143,0.5350877192982456,0.5041450609769199,,Clayton Oliver,39,Oliver Wines,37,Jack Steele,33,Jarryd Lyons,30,Christian Petracca,29,Jackson Macrae,29,Darcy Parish,28,Travis Boak,25,Marcus Bontempelli,25,Sam Walsh,23,Tom Mitchell,22,Rory Laird,21,David Mundy,21,Luke Parker,19,Cameron Guthrie,18,Callum Mills,17,Dayne Zorko,17,Ben Cunnington,17,Tim Taranto,17,Touk Miller,17
LR(B),S,BT,0.2,1,In,4,0.9715447154471545,,0.17105263157894737,0.2412280701754386,0.5,0.505325259119485,,Clayton Oliver,38,Oliver Wines,35,Jack Steele,33,Christian Petracca,31,Jarryd Lyons,29,Jackson Macrae,29,Darcy Parish,28,Travis Boak,26,Marcus Bontempelli,26,Sam Walsh,23,Tom Mitchell,21,Dayne Zorko,19,David Mundy,19,Luke Parker,18,Cameron Guthrie,18,Tim Taranto,18,Callum Mills,17,Ben Cunnington,17,Touk Miller,17,Rory Laird,17
LR(B),S,BT,0.2,1,In,5,0.9711168164313222,,0.13157894736842105,0.25,0.4868421052631579,0.5081838780297179,,Clayton Oliver,36,Oliver Wines,35,Christian Petracca,32,Jack Steele,32,Jarryd Lyons,30,Marcus Bontempelli,28,Jackson Macrae,28,Travis Boak,27,Darcy Parish,26,Sam Walsh,23,Luke Parker,21,Tom Mitchell,20,Cameron Guthrie,18,Ben Cunnington,17,Tim Taranto,17,Touk Miller,17,Rory Laird,17,Dayne Zorko,16,David Mundy,16,Dominic Sheed,15
LR(B),S,BT,0.2,2,In,1,0.9709234210246033,,0.17467248908296942,0.21397379912663755,0.4978165938864629,0.4983203989738688,,Clayton Oliver,37,Oliver Wines,34,Jack Steele,33,Jackson Macrae,32,Christian Petracca,31,Jarryd Lyons,30,Darcy Parish,29,Travis Boak,24,Marcus Bontempelli,24,Sam Walsh,23,David Mundy,20,Tom Mitchell,19,Luke Parker,19,Cameron Guthrie,19,Rory Laird,19,Dayne Zorko,18,Callum Mills,17,Touk Miller,17,Ben Cunnington,16,Dominic Sheed,16
LR(B),S,BT,0.2,2,In,2,0.9709234210246033,,0.13537117903930132,0.24890829694323144,0.5240174672489083,0.49747070954371153,,Clayton Oliver,39,Oliver Wines,36,Jack Steele,33,Jarryd Lyons,31,Darcy Parish,30,Christian Petracca,29,Jackson Macrae,29,Marcus Bontempelli,25,Travis Boak,24,Sam Walsh,23,Tom Mitchell,22,Luke Parker,22,David Mundy,20,Rory Laird,18,Cameron Guthrie,18,Dayne Zorko,17,Ben Cunnington,17,Touk Miller,17,Dominic Sheed,16,Callum Mills,15
LR(B),S,BT,0.2,2,In,3,0.9720795892169448,,0.18859649122807018,0.2719298245614035,0.5307017543859649,0.500745662256983,,Clayton Oliver,40,Oliver Wines,36,Jack Steele,33,Jackson Macrae,31,Jarryd Lyons,29,Christian Petracca,28,Darcy Parish,28,Travis Boak,25,Marcus Bontempelli,25,Sam Walsh,24,Tom Mitchell,23,David Mundy,22,Rory Laird,21,Luke Parker,20,Cameron Guthrie,19,Ben Cunnington,17,Touk Miller,17,Callum Mills,16,Dayne Zorko,16,Dominic Sheed,16
LR(B),S,BT,0.2,2,In,4,0.9709028669234061,,0.15350877192982457,0.2236842105263158,0.5131578947368421,0.5024726823577179,,Clayton Oliver,40,Oliver Wines,35,Jack Steele,33,Jackson Macrae,31,Jarryd Lyons,29,Darcy Parish,29,Christian Petracca,28,Sam Walsh,25,Marcus Bontempelli,25,Travis Boak,24,Tom Mitchell,22,Rory Laird,19,Luke Parker,19,Cameron Guthrie,19,David Mundy,19,Dayne Zorko,17,Ben Cunnington,17,Touk Miller,17,Callum Mills,16,Dominic Sheed,16
LR(B),S,BT,0.2,2,In,5,0.9707958921694481,,0.14473684210526316,0.24561403508771928,0.4780701754385965,0.5041037509681737,,Clayton Oliver,39,Oliver Wines,34,Jack Steele,33,Jarryd Lyons,30,Jackson Macrae,30,Christian Petracca,29,Darcy Parish,27,Marcus Bontempelli,27,Travis Boak,23,Sam Walsh,23,Tom Mitchell,20,Luke Parker,20,Cameron Guthrie,19,David Mundy,19,Rory Laird,18,Ben Cunnington,17,Touk Miller,17,Tim Taranto,16,Callum Mills,15,Dominic Sheed,15
LR(B),S,BT,0.2,3,In,1,0.9706038981787197,,0.1572052401746725,0.1965065502183406,0.48034934497816595,0.49297777234168805,,Clayton Oliver,39,Oliver Wines,33,Christian Petracca,33,Jack Steele,32,Jackson Macrae,31,Darcy Parish,26,Sam Walsh,24,Marcus Bontempelli,24,Travis Boak,23,Jarryd Lyons,23,Tom Mitchell,21,David Mundy,20,Luke Parker,19,Rory Laird,19,Callum Mills,17,Cameron Guthrie,17,Touk Miller,17,Joshua Kelly,16,Ben Cunnington,15,Tim Taranto,15
LR(B),S,BT,0.2,3,In,2,0.9704973905634253,,0.13537117903930132,0.2314410480349345,0.5109170305676856,0.4909025333774042,,Clayton Oliver,41,Oliver Wines,34,Christian Petracca,34,Jack Steele,32,Jackson Macrae,28,Jarryd Lyons,26,Darcy Parish,26,Marcus Bontempelli,25,Travis Boak,24,Tom Mitchell,24,Sam Walsh,23,Luke Parker,21,Rory Laird,20,David Mundy,20,Cameron Guthrie,17,Ben Cunnington,16,Dominic Sheed,16,Tim Taranto,16,Touk Miller,16,Joshua Kelly,15
LR(B),S,BT,0.2,3,In,3,0.9720795892169448,,0.15350877192982457,0.25877192982456143,0.5394736842105263,0.49355813814917393,,Clayton Oliver,41,Oliver Wines,37,Christian Petracca,34,Jack Steele,31,Jackson Macrae,30,Darcy Parish,26,Jarryd Lyons,25,Sam Walsh,24,Marcus Bontempelli,24,Travis Boak,23,Tom Mitchell,22,Luke Parker,22,David Mundy,21,Rory Laird,20,Cameron Guthrie,18,Touk Miller,17,Tim Taranto,16,Callum Mills,15,Ben Cunnington,15,Dominic Sheed,15
LR(B),S,BT,0.2,3,In,4,0.9699400941377835,,0.14473684210526316,0.22807017543859648,0.5175438596491229,0.49490162868834175,,Clayton Oliver,39,Oliver Wines,36,Christian Petracca,35,Jack Steele,30,Jackson Macrae,30,Darcy Parish,26,Marcus Bontempelli,25,Sam Walsh,24,Jarryd Lyons,24,Travis Boak,23,Tom Mitchell,21,David Mundy,21,Rory Laird,19,Luke Parker,18,Cameron Guthrie,18,Tim Taranto,16,Touk Miller,16,Callum Mills,15,Dayne Zorko,15,Ben Cunnington,15
LR(B),S,BT,0.2,3,In,5,0.9713307659392384,,0.17105263157894737,0.2719298245614035,0.5131578947368421,0.5010200886831004,,Clayton Oliver,37,Oliver Wines,36,Jackson Macrae,32,Jack Steele,31,Christian Petracca,31,Travis Boak,29,Jarryd Lyons,28,Marcus Bontempelli,27,Darcy Parish,26,Sam Walsh,22,Luke Parker,20,Tom Mitchell,19,Rory Laird,19,Cameron Guthrie,18,David Mundy,18,Dominic Sheed,16,Callum Mills,15,Touk Miller,15,Ben Cunnington,14,Tim Taranto,14
LR(B),S,BT,0.2,4,In,1,0.9709234210246033,,0.17467248908296942,0.21397379912663755,0.4978165938864629,0.4983203989738688,,Clayton Oliver,37,Oliver Wines,34,Jack Steele,33,Jackson Macrae,32,Christian Petracca,31,Jarryd Lyons,30,Darcy Parish,29,Travis Boak,24,Marcus Bontempelli,24,Sam Walsh,23,David Mundy,20,Tom Mitchell,19,Luke Parker,19,Cameron Guthrie,19,Rory Laird,19,Dayne Zorko,18,Callum Mills,17,Touk Miller,17,Ben Cunnington,16,Dominic Sheed,16
LR(B),S,BT,0.2,4,In,2,0.9709234210246033,,0.13537117903930132,0.24890829694323144,0.5240174672489083,0.49747070954371153,,Clayton Oliver,39,Oliver Wines,36,Jack Steele,33,Jarryd Lyons,31,Darcy Parish,30,Christian Petracca,29,Jackson Macrae,29,Marcus Bontempelli,25,Travis Boak,24,Sam Walsh,23,Tom Mitchell,22,Luke Parker,22,David Mundy,20,Rory Laird,18,Cameron Guthrie,18,Dayne Zorko,17,Ben Cunnington,17,Touk Miller,17,Dominic Sheed,16,Callum Mills,15
LR(B),S,BT,0.2,4,In,3,0.9720795892169448,,0.18859649122807018,0.2719298245614035,0.5307017543859649,0.500745662256983,,Clayton Oliver,40,Oliver Wines,36,Jack Steele,33,Jackson Macrae,31,Jarryd Lyons,29,Christian Petracca,28,Darcy Parish,28,Travis Boak,25,Marcus Bontempelli,25,Sam Walsh,24,Tom Mitchell,23,David Mundy,22,Rory Laird,21,Luke Parker,20,Cameron Guthrie,19,Ben Cunnington,17,Touk Miller,17,Callum Mills,16,Dayne Zorko,16,Dominic Sheed,16
LR(B),S,BT,0.2,4,In,4,0.9709028669234061,,0.15350877192982457,0.2236842105263158,0.5131578947368421,0.5024726823577179,,Clayton Oliver,40,Oliver Wines,35,Jack Steele,33,Jackson Macrae,31,Jarryd Lyons,29,Darcy Parish,29,Christian Petracca,28,Sam Walsh,25,Marcus Bontempelli,25,Travis Boak,24,Tom Mitchell,22,Rory Laird,19,Luke Parker,19,Cameron Guthrie,19,David Mundy,19,Dayne Zorko,17,Ben Cunnington,17,Touk Miller,17,Callum Mills,16,Dominic Sheed,16
LR(B),S,BT,0.2,4,In,5,0.9707958921694481,,0.14473684210526316,0.24561403508771928,0.4780701754385965,0.5041037509681737,,Clayton Oliver,39,Oliver Wines,34,Jack Steele,33,Jarryd Lyons,30,Jackson Macrae,30,Christian Petracca,29,Darcy Parish,27,Marcus Bontempelli,27,Travis Boak,23,Sam Walsh,23,Tom Mitchell,20,Luke Parker,20,Cameron Guthrie,19,David Mundy,19,Rory Laird,18,Ben Cunnington,17,Touk Miller,17,Tim Taranto,16,Callum Mills,15,Dominic Sheed,15
LR(B),S,BT,0.25,1,In,1,0.9703908829481308,,0.13100436681222707,0.19213973799126638,0.49344978165938863,0.4956325889980605,,Clayton Oliver,39,Christian Petracca,35,Oliver Wines,34,Jackson Macrae,33,Jack Steele,32,Jarryd Lyons,29,Darcy Parish,28,Travis Boak,26,Marcus Bontempelli,24,Sam Walsh,21,Luke Parker,21,David Mundy,21,Tom Mitchell,20,Rory Laird,20,Touk Miller,19,Dayne Zorko,18,Cameron Guthrie,17,Tim Taranto,16,Callum Mills,15,Dominic Sheed,15
LR(B),S,BT,0.25,1,In,2,0.9702843753328363,,0.13537117903930132,0.23580786026200873,0.5240174672489083,0.4914462617120898,,Clayton Oliver,41,Christian Petracca,35,Oliver Wines,32,Jack Steele,31,Travis Boak,28,Jarryd Lyons,28,Darcy Parish,26,Jackson Macrae,25,Marcus Bontempelli,23,Sam Walsh,22,Tom Mitchell,21,Rory Laird,21,David Mundy,20,Luke Parker,19,Touk Miller,19,Dayne Zorko,17,Dominic Sheed,17,Cameron Guthrie,17,Tim Taranto,16,Ben Cunnington,15
LR(B),S,BT,0.25,1,In,3,0.9727214377406932,,0.17543859649122806,0.2412280701754386,0.5219298245614035,0.4958298584949077,,Clayton Oliver,41,Oliver Wines,35,Christian Petracca,35,Jack Steele,32,Jackson Macrae,30,Jarryd Lyons,29,Travis Boak,27,Darcy Parish,27,Marcus Bontempelli,23,Luke Parker,22,Sam Walsh,21,Tom Mitchell,21,Rory Laird,21,David Mundy,21,Touk Miller,19,Dayne Zorko,18,Cameron Guthrie,17,Dominic Sheed,16,Tim Taranto,16,Ben Cunnington,15
LR(B),S,BT,0.25,1,In,4,0.9699400941377835,,0.14912280701754385,0.2412280701754386,0.5307017543859649,0.4965499185266288,,Clayton Oliver,40,Oliver Wines,36,Christian Petracca,36,Jackson Macrae,31,Jack Steele,30,Jarryd Lyons,28,Travis Boak,27,Darcy Parish,27,Marcus Bontempelli,25,Luke Parker,21,Sam Walsh,21,David Mundy,21,Tom Mitchell,20,Touk Miller,20,Rory Laird,20,Dayne Zorko,19,Cameron Guthrie,17,Tim Taranto,17,Dominic Sheed,16,Joshua Kelly,16
LR(B),S,BT,0.25,1,In,5,0.9714377406931964,,0.17105263157894737,0.2324561403508772,0.4649122807017544,0.49860091453963074,,Clayton Oliver,40,Oliver Wines,34,Christian Petracca,34,Jack Steele,31,Jackson Macrae,30,Jarryd Lyons,29,Darcy Parish,27,Travis Boak,26,Marcus Bontempelli,23,Sam Walsh,22,Rory Laird,21,Tom Mitchell,20,Luke Parker,20,David Mundy,20,Touk Miller,18,Cameron Guthrie,17,Dayne Zorko,16,Tim Taranto,16,Ben Cunnington,15,Joshua Kelly,15
LR(B),S,BT,0.25,2,In,1,0.9698583448716583,,0.1572052401746725,0.2052401746724891,0.4978165938864629,0.49279566745567416,,Clayton Oliver,39,Christian Petracca,33,Oliver Wines,32,Jackson Macrae,31,Darcy Parish,30,Jack Steele,30,Jarryd Lyons,27,Travis Boak,24,Marcus Bontempelli,23,Rory Laird,22,Sam Walsh,21,Luke Parker,21,David Mundy,21,Tom Mitchell,19,Dayne Zorko,18,Cameron Guthrie,17,Tim Taranto,16,Joshua Kelly,16,Touk Miller,16,Dominic Sheed,15
LR(B),S,BT,0.25,2,In,2,0.9707104057940142,,0.1222707423580786,0.22270742358078602,0.5327510917030568,0.48922295173333064,,Clayton Oliver,41,Oliver Wines,35,Christian Petracca,33,Jack Steele,31,Jarryd Lyons,29,Jackson Macrae,29,Darcy Parish,28,Travis Boak,24,Marcus Bontempelli,24,Sam Walsh,22,Rory Laird,22,David Mundy,22,Tom Mitchell,21,Luke Parker,20,Dayne Zorko,17,Dominic Sheed,17,Cameron Guthrie,17,Touk Miller,17,Tim Taranto,16,Ben Cunnington,15
LR(B),S,BT,0.25,2,In,3,0.9717586649550706,,0.15350877192982457,0.2543859649122807,0.543859649122807,0.4926318805429859,,Clayton Oliver,41,Oliver Wines,35,Christian Petracca,34,Jackson Macrae,33,Jack Steele,32,Jarryd Lyons,30,Darcy Parish,28,Travis Boak,23,Marcus Bontempelli,23,Sam Walsh,22,Rory Laird,22,Tom Mitchell,21,David Mundy,21,Luke Parker,20,Cameron Guthrie,18,Touk Miller,17,Dayne Zorko,16,Tim Taranto,16,Dominic Sheed,15,Joshua Kelly,15
LR(B),S,BT,0.25,2,In,4,0.9697261446298674,,0.17105263157894737,0.20175438596491227,0.5219298245614035,0.49384102416253584,,Clayton Oliver,40,Oliver Wines,36,Christian Petracca,33,Jack Steele,31,Jackson Macrae,31,Jarryd Lyons,28,Darcy Parish,28,Travis Boak,24,Marcus Bontempelli,23,Sam Walsh,22,Rory Laird,22,Tom Mitchell,21,Luke Parker,21,David Mundy,21,Dominic Sheed,17,Cameron Guthrie,17,Dayne Zorko,16,Tim Taranto,16,Joshua Kelly,16,Touk Miller,16
LR(B),S,BT,0.25,2,In,5,0.9712237911852802,,0.17105263157894737,0.2631578947368421,0.47368421052631576,0.49561059762899307,,Clayton Oliver,40,Oliver Wines,33,Christian Petracca,33,Jack Steele,32,Jarryd Lyons,30,Jackson Macrae,29,Darcy Parish,28,Marcus Bontempelli,24,Travis Boak,23,Sam Walsh,21,Rory Laird,21,David Mundy,21,Luke Parker,20,Tom Mitchell,19,Cameron Guthrie,17,Touk Miller,17,Dayne Zorko,16,Tim Taranto,16,Joshua Kelly,15,Hugh McCluggage,14
LR(B),S,BT,0.25,3,In,1,0.9702843753328363,,0.13100436681222707,0.17467248908296942,0.4847161572052402,0.4919549047844817,,Clayton Oliver,40,Christian Petracca,35,Oliver Wines,32,Jack Steele,29,Jackson Macrae,29,Darcy Parish,27,Jarryd Lyons,25,Sam Walsh,24,Marcus Bontempelli,23,Travis Boak,22,Rory Laird,21,Luke Parker,21,David Mundy,20,Tom Mitchell,19,Touk Miller,18,Dayne Zorko,17,Cameron Guthrie,17,Joshua Kelly,16,Callum Mills,15,Dustin Martin,15
LR(B),S,BT,0.25,3,In,2,0.9701778677175418,,0.1091703056768559,0.23580786026200873,0.519650655021834,0.48992698604238416,,Clayton Oliver,42,Christian Petracca,35,Oliver Wines,33,Jack Steele,31,Jarryd Lyons,28,Darcy Parish,26,Jackson Macrae,26,Travis Boak,24,Sam Walsh,24,Marcus Bontempelli,24,Tom Mitchell,21,Rory Laird,21,Luke Parker,21,David Mundy,21,Touk Miller,19,Cameron Guthrie,18,Tim Taranto,17,Dayne Zorko,16,Dominic Sheed,16,Ben Cunnington,15
LR(B),S,BT,0.25,3,In,3,0.9714377406931964,,0.15789473684210525,0.2324561403508772,0.5307017543859649,0.49245150060859866,,Clayton Oliver,42,Oliver Wines,35,Christian Petracca,35,Jackson Macrae,30,Jack Steele,29,Jarryd Lyons,27,Darcy Parish,26,Sam Walsh,24,Travis Boak,23,Marcus Bontempelli,23,Rory Laird,22,Luke Parker,21,David Mundy,21,Tom Mitchell,20,Touk Miller,19,Cameron Guthrie,18,Tim Taranto,17,Dayne Zorko,16,Joshua Kelly,16,Dominic Sheed,15
LR(B),S,BT,0.25,3,In,4,0.9703679931536158,,0.16228070175438597,0.22807017543859648,0.5131578947368421,0.4937798258781084,,Clayton Oliver,41,Oliver Wines,36,Christian Petracca,36,Jack Steele,29,Jackson Macrae,28,Darcy Parish,26,Marcus Bontempelli,25,Travis Boak,23,Jarryd Lyons,23,Sam Walsh,23,Tom Mitchell,21,Rory Laird,21,David Mundy,21,Luke Parker,19,Touk Miller,19,Dayne Zorko,17,Dominic Sheed,17,Cameron Guthrie,17,Tim Taranto,17,Joshua Kelly,16
LR(B),S,BT,0.25,3,In,5,0.9715447154471545,,0.16228070175438597,0.2324561403508772,0.4649122807017544,0.49546786172326884,,Clayton Oliver,42,Christian Petracca,34,Oliver Wines,32,Jack Steele,29,Jarryd Lyons,26,Darcy Parish,26,Jackson Macrae,26,Sam Walsh,24,Marcus Bontempelli,24,Travis Boak,23,Rory Laird,21,David Mundy,20,Tom Mitchell,19,Luke Parker,19,Touk Miller,19,Cameron Guthrie,18,Dayne Zorko,16,Tim Taranto,16,Joshua Kelly,16,Ben Cunnington,14
LR(B),S,BT,0.25,4,In,1,0.9698583448716583,,0.1572052401746725,0.2052401746724891,0.4978165938864629,0.49279566745567416,,Clayton Oliver,39,Christian Petracca,33,Oliver Wines,32,Jackson Macrae,31,Darcy Parish,30,Jack Steele,30,Jarryd Lyons,27,Travis Boak,24,Marcus Bontempelli,23,Rory Laird,22,Sam Walsh,21,Luke Parker,21,David Mundy,21,Tom Mitchell,19,Dayne Zorko,18,Cameron Guthrie,17,Tim Taranto,16,Joshua Kelly,16,Touk Miller,16,Dominic Sheed,15
LR(B),S,BT,0.25,4,In,2,0.9707104057940142,,0.1222707423580786,0.22270742358078602,0.5327510917030568,0.48922295173333064,,Clayton Oliver,41,Oliver Wines,35,Christian Petracca,33,Jack Steele,31,Jarryd Lyons,29,Jackson Macrae,29,Darcy Parish,28,Travis Boak,24,Marcus Bontempelli,24,Sam Walsh,22,Rory Laird,22,David Mundy,22,Tom Mitchell,21,Luke Parker,20,Dayne Zorko,17,Dominic Sheed,17,Cameron Guthrie,17,Touk Miller,17,Tim Taranto,16,Ben Cunnington,15
LR(B),S,BT,0.25,4,In,3,0.9717586649550706,,0.15350877192982457,0.2543859649122807,0.543859649122807,0.4926318805429859,,Clayton Oliver,41,Oliver Wines,35,Christian Petracca,34,Jackson Macrae,33,Jack Steele,32,Jarryd Lyons,30,Darcy Parish,28,Travis Boak,23,Marcus Bontempelli,23,Sam Walsh,22,Rory Laird,22,Tom Mitchell,21,David Mundy,21,Luke Parker,20,Cameron Guthrie,18,Touk Miller,17,Dayne Zorko,16,Tim Taranto,16,Dominic Sheed,15,Joshua Kelly,15
LR(B),S,BT,0.25,4,In,4,0.9697261446298674,,0.17105263157894737,0.20175438596491227,0.5219298245614035,0.49384102416253584,,Clayton Oliver,40,Oliver Wines,36,Christian Petracca,33,Jack Steele,31,Jackson Macrae,31,Jarryd Lyons,28,Darcy Parish,28,Travis Boak,24,Marcus Bontempelli,23,Sam Walsh,22,Rory Laird,22,Tom Mitchell,21,Luke Parker,21,David Mundy,21,Dominic Sheed,17,Cameron Guthrie,17,Dayne Zorko,16,Tim Taranto,16,Joshua Kelly,16,Touk Miller,16
LR(B),S,BT,0.25,4,In,5,0.9712237911852802,,0.17105263157894737,0.2631578947368421,0.47368421052631576,0.49561059762899307,,Clayton Oliver,40,Oliver Wines,33,Christian Petracca,33,Jack Steele,32,Jarryd Lyons,30,Jackson Macrae,29,Darcy Parish,28,Marcus Bontempelli,24,Travis Boak,23,Sam Walsh,21,Rory Laird,21,David Mundy,21,Luke Parker,20,Tom Mitchell,19,Cameron Guthrie,17,Touk Miller,17,Dayne Zorko,16,Tim Taranto,16,Joshua Kelly,15,Hugh McCluggage,14
LR(B),S,BT,0.3,1,In,1,0.9661305783363511,,0.14410480349344978,0.17903930131004367,0.42358078602620086,0.46379704905006147,,Clayton Oliver,42,Christian Petracca,36,Darcy Parish,32,Oliver Wines,31,Jarryd Lyons,30,Jack Steele,30,Jackson Macrae,27,Travis Boak,26,Rory Laird,23,David Mundy,22,Sam Walsh,21,Dayne Zorko,20,Marcus Bontempelli,20,Joel Selwood,20,Touk Miller,20,Cameron Guthrie,18,Callum Mills,17,Tom Mitchell,17,Luke Parker,17,Zachary Merrett,15
