Method,Datatype,Use,FS_Val,FS_Rule,WinLoss,tp3,tp2,tp1,tp0.5,tp0,coef_avg,coef1,coef2_1,coef2_2,m1_Top3score,m1_avgvotediff(3),m1_Top4score,m1_avgvotediff(4),m2_Winner,m2_avgvotediff,v1,v1m
LR(2)(B)_(2),P,BT+OT,0.2,1.0,In,0.47196429939477513,0.3581360606757067,0.4553474297096452,0.6450764830562579,0.974029986565092,0.33002360794083163,,0.596794394860672,0.06325282102099122,11.333333333333332,0.0,21.5,0.0,0.0,0.0,34.0,34.0
LR(2)(B)_(2),P,BT+OT,0.2,1.0,Out,0.47196429939477513,0.3581360606757067,0.4553474297096452,0.6450764830562579,0.974029986565092,0.33002360794083163,,0.596794394860672,0.06325282102099122,11.333333333333332,0.0,21.5,0.0,0.0,0.0,34.0,34.0
LR(2)(B)_(2),P,BT+OT,0.2,2.0,In,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(2),P,BT+OT,0.2,2.0,Out,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(2),P,BT+OT,0.2,3.0,In,0.43868459358001993,0.33536734850225997,0.4264766720294185,0.6418690467070151,0.9737952961005133,0.31941859504137904,,0.592714729712271,0.04612246037048708,10.0,0.5,18.5,0.3333333333333333,1.0,5.0,35.8,33.0
LR(2)(B)_(2),P,BT+OT,0.2,3.0,Out,0.43868459358001993,0.33536734850225997,0.4264766720294185,0.6418690467070151,0.9737952961005133,0.31941859504137904,,0.592714729712271,0.04612246037048708,10.0,0.5,18.5,0.3333333333333333,1.0,5.0,35.8,33.0
LR(2)(B)_(2),P,BT+OT,0.2,4.0,In,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(2),P,BT+OT,0.2,4.0,Out,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(2),P,BT_OT,0.2,1.0,In,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.32795845018586345,,0.5931370000098252,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(2),P,BT_OT,0.2,1.0,Out,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.32795845018586345,,0.5931370000098252,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(2),P,BT_OT,0.2,2.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(2),P,BT_OT,0.2,2.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(2),P,BT_OT,0.2,3.0,In,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(2),P,BT_OT,0.2,3.0,Out,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(2),P,BT_OT,0.2,4.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(2),P,BT_OT,0.2,4.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(2),S,BT,0.2,1.0,In,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(2),S,BT,0.2,1.0,Out,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(2),S,BT,0.2,2.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT,0.2,2.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT,0.2,3.0,In,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(2),S,BT,0.2,3.0,Out,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(2),S,BT,0.2,4.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT,0.2,4.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT+OT,0.2,1.0,In,0.4754654102505171,0.373021527618172,0.45710181567455754,0.6322352460481626,0.9730903838571825,0.3281101788522158,,0.5914498686146139,0.0647704890898176,7.666666666666666,0.0,16.5,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(2),S,BT+OT,0.2,1.0,Out,0.4754654102505171,0.373021527618172,0.45710181567455754,0.6322352460481626,0.9730903838571825,0.3281101788522158,,0.5914498686146139,0.0647704890898176,7.666666666666666,0.0,16.5,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(2),S,BT+OT,0.2,2.0,In,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
LR(2)(B)_(2),S,BT+OT,0.2,2.0,Out,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
LR(2)(B)_(2),S,BT+OT,0.2,3.0,In,0.4640619014785873,0.34936796138818654,0.45011874664828005,0.6252177021885135,0.9725769050381838,0.32189692833220124,,0.5835294328120764,0.06026442385232613,6.0,0.0,13.5,0.0,0.0,0.0,35.6,35.0
LR(2)(B)_(2),S,BT+OT,0.2,3.0,Out,0.4640619014785873,0.34936796138818654,0.45011874664828005,0.6252177021885135,0.9725769050381838,0.32189692833220124,,0.5835294328120764,0.06026442385232613,6.0,0.0,13.5,0.0,0.0,0.0,35.6,35.0
LR(2)(B)_(2),S,BT+OT,0.2,4.0,In,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
LR(2)(B)_(2),S,BT+OT,0.2,4.0,Out,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
LR(2)(B)_(2),S,BT_OT,0.2,1.0,In,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(2),S,BT_OT,0.2,1.0,Out,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(2),S,BT_OT,0.2,2.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT_OT,0.2,2.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT_OT,0.2,3.0,In,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(2),S,BT_OT,0.2,3.0,Out,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(2),S,BT_OT,0.2,4.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(2),S,BT_OT,0.2,4.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.32279041173736717,,0.5812626216663374,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(3),N,BT,0.2,1.0,In,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(3),N,BT,0.2,1.0,Out,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(3),N,BT,0.2,2.0,In,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT,0.2,2.0,Out,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT,0.2,3.0,In,0.460556960085804,0.3458630199954033,0.45185397992798587,0.6421525064480706,0.9738160370571759,0.3286699415951996,,0.5954856908165812,0.06185419237381799,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.0,34.0
LR(2)(B)_(3),N,BT,0.2,3.0,Out,0.460556960085804,0.3458630199954033,0.45185397992798587,0.6421525064480706,0.9738160370571759,0.3286699415951996,,0.5954856908165812,0.06185419237381799,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.0,34.0
LR(2)(B)_(3),N,BT,0.2,4.0,In,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT,0.2,4.0,Out,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT+OT,0.2,1.0,In,0.4675898260936183,0.35725886769325055,0.4562131310809775,0.6485609949181542,0.9742849508476699,0.33675117081356243,,0.6063036130658882,0.06719872856123663,7.666666666666666,0.0,17.5,0.0,0.0,0.0,37.4,35.0
LR(2)(B)_(3),N,BT+OT,0.2,1.0,Out,0.4675898260936183,0.35725886769325055,0.4562131310809775,0.6485609949181542,0.9742849508476699,0.33675117081356243,,0.6063036130658882,0.06719872856123663,7.666666666666666,0.0,17.5,0.0,0.0,0.0,37.4,35.0
LR(2)(B)_(3),N,BT+OT,0.2,2.0,In,0.47808166704972044,0.37476442197196047,0.46410020684900016,0.6462345820884087,0.974114725518664,0.33234829600149035,,0.5976163345599922,0.06708025744298848,5.666666666666666,0.0,14.0,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),N,BT+OT,0.2,2.0,Out,0.47808166704972044,0.37476442197196047,0.46410020684900016,0.6462345820884087,0.974114725518664,0.33234829600149035,,0.5976163345599922,0.06708025744298848,5.666666666666666,0.0,14.0,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),N,BT+OT,0.2,3.0,In,0.460556960085804,0.3458630199954033,0.45273117291044207,0.6471207129906279,0.974179564365168,0.3310281279026531,,0.6001679481556067,0.06188830764969949,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.6,34.0
LR(2)(B)_(3),N,BT+OT,0.2,3.0,Out,0.460556960085804,0.3458630199954033,0.45273117291044207,0.6471207129906279,0.974179564365168,0.3310281279026531,,0.6001679481556067,0.06188830764969949,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.6,34.0
LR(2)(B)_(3),N,BT+OT,0.2,4.0,In,0.47808166704972044,0.37476442197196047,0.46410020684900016,0.6462345820884087,0.974114725518664,0.33234829600149035,,0.5976163345599922,0.06708025744298848,5.666666666666666,0.0,14.0,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),N,BT+OT,0.2,4.0,Out,0.47808166704972044,0.37476442197196047,0.46410020684900016,0.6462345820884087,0.974114725518664,0.33234829600149035,,0.5976163345599922,0.06708025744298848,5.666666666666666,0.0,14.0,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),N,BT_OT,0.2,1.0,In,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(3),N,BT_OT,0.2,1.0,Out,0.4702214050409867,0.3581360606757067,0.4579675170458898,0.6465333639776297,0.9741365876081192,0.3337765950922848,,0.6003966690603809,0.06715652112418871,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.4,35.0
LR(2)(B)_(3),N,BT_OT,0.2,2.0,In,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT_OT,0.2,2.0,Out,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT_OT,0.2,3.0,In,0.460556960085804,0.3458630199954033,0.45185397992798587,0.6421525064480706,0.9738160370571759,0.3286699415951996,,0.5954856908165812,0.06185419237381799,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.0,34.0
LR(2)(B)_(3),N,BT_OT,0.2,3.0,Out,0.460556960085804,0.3458630199954033,0.45185397992798587,0.6421525064480706,0.9738160370571759,0.3286699415951996,,0.5954856908165812,0.06185419237381799,9.666666666666666,0.0,18.0,0.0,0.0,0.0,36.0,34.0
LR(2)(B)_(3),N,BT_OT,0.2,4.0,In,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),N,BT_OT,0.2,4.0,Out,0.4807132459970888,0.37476442197196047,0.4658545928139124,0.6401108302050614,0.9736666461125655,0.3301474685765789,,0.593257833668987,0.06703710348417083,11.666666666666666,0.0,20.0,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),P,BT,0.2,1.0,In,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.3279584501858635,,0.5931370000098253,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(3),P,BT,0.2,1.0,Out,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.3279584501858635,,0.5931370000098253,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(3),P,BT,0.2,2.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT,0.2,2.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT,0.2,3.0,In,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(3),P,BT,0.2,3.0,Out,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(3),P,BT,0.2,4.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT,0.2,4.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT+OT,0.2,1.0,In,0.47196429939477513,0.3581360606757067,0.4553474297096452,0.6450764830562579,0.974029986565092,0.33002360794083163,,0.596794394860672,0.06325282102099122,11.333333333333332,0.0,21.5,0.0,0.0,0.0,34.0,34.0
LR(2)(B)_(3),P,BT+OT,0.2,1.0,Out,0.47196429939477513,0.3581360606757067,0.4553474297096452,0.6450764830562579,0.974029986565092,0.33002360794083163,,0.596794394860672,0.06325282102099122,11.333333333333332,0.0,21.5,0.0,0.0,0.0,34.0,34.0
LR(2)(B)_(3),P,BT+OT,0.2,2.0,In,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),P,BT+OT,0.2,2.0,Out,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),P,BT+OT,0.2,3.0,In,0.43868459358001993,0.33536734850225997,0.4264766720294185,0.6418690467070151,0.9737952961005133,0.3194185950413791,,0.5927147297122711,0.04612246037048708,10.0,0.5,18.5,0.3333333333333333,1.0,5.0,35.8,33.0
LR(2)(B)_(3),P,BT+OT,0.2,3.0,Out,0.43868459358001993,0.33536734850225997,0.4264766720294185,0.6418690467070151,0.9737952961005133,0.3194185950413791,,0.5927147297122711,0.04612246037048708,10.0,0.5,18.5,0.3333333333333333,1.0,5.0,35.8,33.0
LR(2)(B)_(3),P,BT+OT,0.2,4.0,In,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),P,BT+OT,0.2,4.0,Out,0.4807094154600475,0.37301769708113075,0.4632345054776679,0.6465397482060318,0.9741370547467827,0.3270861195730941,,0.5909801878138972,0.06319205133229104,9.0,0.0,17.5,0.0,0.0,0.0,37.6,36.0
LR(2)(B)_(3),P,BT_OT,0.2,1.0,In,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.3279584501858635,,0.5931370000098253,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(3),P,BT_OT,0.2,1.0,Out,0.47196429939477513,0.35901325365816283,0.4544702367271891,0.6433259276283868,0.9739018971435405,0.3279584501858635,,0.5931370000098253,0.06277990036190172,11.666666666666666,0.0,21.5,0.0,0.0,0.0,36.0,33.0
LR(2)(B)_(3),P,BT_OT,0.2,2.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT_OT,0.2,2.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT_OT,0.2,3.0,In,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(3),P,BT_OT,0.2,3.0,Out,0.43342143568528313,0.3397533134145407,0.42735386501187467,0.642739855461069,0.9738590138142247,0.3170536442779581,,0.5892409562723515,0.04486633228356476,12.333333333333332,1.0,21.0,0.6666666666666666,2.0,6.5,37.4,34.0
LR(2)(B)_(3),P,BT_OT,0.2,4.0,In,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),P,BT_OT,0.2,4.0,Out,0.4807094154600475,0.3738948900635869,0.4623573124952117,0.6447789780127173,0.9740082179033696,0.3253277584817303,,0.587936386290259,0.06271913067320153,9.666666666666666,0.0,18.0,0.0,0.0,0.0,37.2,36.0
LR(2)(B)_(3),S,BT,0.2,1.0,In,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(3),S,BT,0.2,1.0,Out,0.4754654102505171,0.3721443346357159,0.45710181567455754,0.6307758114354299,0.97298359595869,0.32617717226267995,,0.5876152873674786,0.06473905715788131,6.0,0.0,14.5,0.0,0.0,0.0,37.2,35.0
LR(2)(B)_(3),S,BT,0.2,2.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.3227904117373672,,0.5812626216663375,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(3),S,BT,0.2,2.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.3227904117373672,,0.5812626216663375,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(3),S,BT,0.2,3.0,In,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(3),S,BT,0.2,3.0,Out,0.4640619014785873,0.35024515437064274,0.45011874664828005,0.6234671467606425,0.9724488156166323,0.3203400367162133,,0.5804515633733673,0.060228510059059256,5.666666666666666,0.0,14.0,0.0,0.0,0.0,35.8,35.0
LR(2)(B)_(3),S,BT,0.2,4.0,In,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.3227904117373672,,0.5812626216663375,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(3),S,BT,0.2,4.0,Out,0.4754730713245997,0.3703861181337623,0.4632306749406266,0.6243532776628617,0.9725136544631361,0.3227904117373672,,0.5812626216663375,0.06431820180839695,4.666666666666666,0.0,13.0,0.0,0.0,0.0,38.4,36.0
LR(2)(B)_(3),S,BT+OT,0.2,1.0,In,0.4754654102505171,0.373021527618172,0.45710181567455754,0.6322352460481626,0.9730903838571825,0.32811017885221583,,0.591449868614614,0.0647704890898176,7.666666666666666,0.0,16.5,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),S,BT+OT,0.2,1.0,Out,0.4754654102505171,0.373021527618172,0.45710181567455754,0.6322352460481626,0.9730903838571825,0.32811017885221583,,0.591449868614614,0.0647704890898176,7.666666666666666,0.0,16.5,0.0,0.0,0.0,37.0,35.0
LR(2)(B)_(3),S,BT+OT,0.2,2.0,In,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
LR(2)(B)_(3),S,BT+OT,0.2,2.0,Out,0.4754730713245997,0.36863173216885003,0.4623534819581705,0.6296049439464747,0.972897922727791,0.324209473151377,,0.5840713822935795,0.06434756400917449,5.666666666666666,0.0,13.0,0.0,0.0,0.0,36.6,35.0
