Method,Datatype,Use,FS_Val,FS_Rule,WinLoss,tp3,tp2,tp1,tp0.5,tp0,coef_avg,coef1,coef2_1,coef2_2,m1_Top3score,m1_avgvotediff(3),m1_Top4score,m1_avgvotediff(4),m2_Winner,m2_avgvotediff,v1
LR,RS,BT,0.2,3.0,Out,0.3397609744886233,0.16202022523557802,0.11472075384968972,,0.9627097219030109,0.13487417601881305,0.13487417601881305,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,36.0
LR,RS,BT,0.2,4.0,In,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT,0.2,4.0,Out,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT,0.25,1.0,In,0.3459051559028576,0.15240557726193213,0.11294721519957099,,0.9628374376136314,0.13567251319499946,0.13567251319499946,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,34.0
LR,RS,BT,0.25,1.0,Out,0.3459051559028576,0.15240557726193213,0.11294721519957099,,0.9628374376136314,0.13567251319499946,0.13567251319499946,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,34.0
LR,RS,BT,0.25,2.0,In,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT,0.25,2.0,Out,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT,0.25,3.0,In,0.34149237723128784,0.16027350034474833,0.12170382287596722,,0.9626878598135556,0.13398854216258355,0.13398854216258355,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.0
LR,RS,BT,0.25,3.0,Out,0.34149237723128784,0.16027350034474833,0.12170382287596722,,0.9626878598135556,0.13398854216258355,0.13398854216258355,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.0
LR,RS,BT,0.25,4.0,In,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT,0.25,4.0,Out,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT,0.3,1.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT,0.3,1.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT,0.3,2.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT,0.3,2.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT+OT,0.2,1.0,In,0.34241936719528077,0.15412931893051404,0.10681452539646057,,0.9623470354446132,0.14156826947141166,0.14156826947141166,,,8.0,0.0,13.0,0.0,0.0,0.0,39.0
LR,RS,BT+OT,0.2,1.0,Out,0.34241936719528077,0.15412931893051404,0.10681452539646057,,0.9623470354446132,0.14156826947141166,0.14156826947141166,,,8.0,0.0,13.0,0.0,0.0,0.0,39.0
LR,RS,BT+OT,0.2,2.0,In,0.3432659158814066,0.15853443652800123,0.11295104573661227,,0.9631798502540299,0.13909159931524356,0.13909159931524356,,,7.333333333333333,0.0,19.0,0.0,0.0,0.0,36.0
LR,RS,BT+OT,0.2,2.0,Out,0.3432659158814066,0.15853443652800123,0.11295104573661227,,0.9631798502540299,0.13909159931524356,0.13909159931524356,,,7.333333333333333,0.0,19.0,0.0,0.0,0.0,36.0
LR,RS,BT+OT,0.2,3.0,In,0.3476288975714395,0.1593848157511683,0.1226001685436298,,0.9626887006631499,0.13784703164108103,0.13784703164108103,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.0
LR,RS,BT+OT,0.2,3.0,Out,0.3476288975714395,0.1593848157511683,0.1226001685436298,,0.9626887006631499,0.13784703164108103,0.13784703164108103,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,39.0
LR,RS,BT+OT,0.2,4.0,In,0.3432659158814066,0.15853443652800123,0.11295104573661227,,0.9631798502540299,0.13909159931524356,0.13909159931524356,,,7.333333333333333,0.0,19.0,0.0,0.0,0.0,36.0
LR,RS,BT+OT,0.2,4.0,Out,0.3432659158814066,0.15853443652800123,0.11295104573661227,,0.9631798502540299,0.13909159931524356,0.13909159931524356,,,7.333333333333333,0.0,19.0,0.0,0.0,0.0,36.0
LR,RS,BT+OT,0.25,1.0,In,0.34502413238336016,0.1524094077989734,0.09280625143645141,,0.9624107531583246,0.13644282908342048,0.13644282908342048,,,10.0,0.0,18.5,0.0,0.0,0.0,34.0
LR,RS,BT+OT,0.25,1.0,Out,0.34502413238336016,0.1524094077989734,0.09280625143645141,,0.9624107531583246,0.13644282908342048,0.13644282908342048,,,10.0,0.0,18.5,0.0,0.0,0.0,34.0
LR,RS,BT+OT,0.25,2.0,In,0.34239638397303307,0.15941162951045734,0.10680686432237799,,0.9625821930478556,0.13596392317271827,0.13596392317271827,,,11.333333333333334,0.5,21.5,0.3333333333333333,1.0,2.0,34.0
LR,RS,BT+OT,0.25,2.0,Out,0.34239638397303307,0.15941162951045734,0.10680686432237799,,0.9625821930478556,0.13596392317271827,0.13596392317271827,,,11.333333333333334,0.5,21.5,0.3333333333333333,1.0,2.0,34.0
LR,RS,BT+OT,0.25,3.0,In,0.34499731862407107,0.17163870374626522,0.10681835593350186,,0.9625387491521435,0.13468073160253696,0.13468073160253696,,,3.0,0.0,9.5,0.0,0.0,0.0,35.0
LR,RS,BT+OT,0.25,3.0,Out,0.34499731862407107,0.17163870374626522,0.10681835593350186,,0.9625387491521435,0.13468073160253696,0.13468073160253696,,,3.0,0.0,9.5,0.0,0.0,0.0,35.0
LR,RS,BT+OT,0.25,4.0,In,0.34239638397303307,0.15941162951045734,0.10680686432237799,,0.9625821930478556,0.13596392317271827,0.13596392317271827,,,11.333333333333334,0.5,21.5,0.3333333333333333,1.0,2.0,34.0
LR,RS,BT+OT,0.25,4.0,Out,0.34239638397303307,0.15941162951045734,0.10680686432237799,,0.9625821930478556,0.13596392317271827,0.13596392317271827,,,11.333333333333334,0.5,21.5,0.3333333333333333,1.0,2.0,34.0
LR,RS,BT+OT,0.3,1.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT+OT,0.3,1.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT+OT,0.3,2.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT+OT,0.3,2.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT_OT,0.2,1.0,In,0.33186240710947673,0.13835516739446868,0.10419826859725734,,0.9623901056293945,0.13836508430743122,0.13836508430743122,,,15.0,1.6666666666666667,21.0,1.6666666666666667,4.0,2.25,34.0
LR,RS,BT_OT,0.2,1.0,Out,0.33186240710947673,0.13835516739446868,0.10419826859725734,,0.9623901056293945,0.13836508430743122,0.13836508430743122,,,15.0,1.6666666666666667,21.0,1.6666666666666667,4.0,2.25,34.0
LR,RS,BT_OT,0.2,2.0,In,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT_OT,0.2,2.0,Out,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT_OT,0.2,3.0,In,0.3397609744886233,0.16202022523557802,0.11472075384968972,,0.9627097219030109,0.13487417601881305,0.13487417601881305,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,36.0
LR,RS,BT_OT,0.2,3.0,Out,0.3397609744886233,0.16202022523557802,0.11472075384968972,,0.9627097219030109,0.13487417601881305,0.13487417601881305,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,36.0
LR,RS,BT_OT,0.2,4.0,In,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT_OT,0.2,4.0,Out,0.35112617789014017,0.17338925917413622,0.11031563625220256,,0.9626885138076846,0.1362103181465824,0.1362103181465824,,,10.666666666666666,0.6666666666666666,20.5,0.6666666666666666,1.0,3.0,35.0
LR,RS,BT_OT,0.25,1.0,In,0.3459051559028576,0.15240557726193213,0.11294721519957099,,0.9628374376136314,0.13567251319499946,0.13567251319499946,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,34.0
LR,RS,BT_OT,0.25,1.0,Out,0.3459051559028576,0.15240557726193213,0.11294721519957099,,0.9628374376136314,0.13567251319499946,0.13567251319499946,,,5.666666666666666,0.0,14.0,0.0,0.0,0.0,34.0
LR,RS,BT_OT,0.25,2.0,In,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT_OT,0.25,2.0,Out,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT_OT,0.25,3.0,In,0.34149237723128784,0.16027350034474833,0.12170382287596722,,0.9626878598135556,0.13398854216258355,0.13398854216258355,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.0
LR,RS,BT_OT,0.25,3.0,Out,0.34149237723128784,0.16027350034474833,0.12170382287596722,,0.9626878598135556,0.13398854216258355,0.13398854216258355,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,37.0
LR,RS,BT_OT,0.25,4.0,In,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT_OT,0.25,4.0,Out,0.3467708572741898,0.15239791618784954,0.11206236114303225,,0.9627953951339098,0.1352995341160344,0.1352995341160344,,,17.666666666666668,1.5,27.0,2.0,4.0,2.0,34.0
LR,RS,BT_OT,0.3,1.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT_OT,0.3,1.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT_OT,0.3,2.0,In,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,BT_OT,0.3,2.0,Out,0.3432352715850763,0.1646747874051942,0.11647897035164331,,0.9619623934690278,0.09140016509098396,0.09140016509098396,,,0.0,0.0,5.0,0.0,0.0,0.0,48.0
LR,RS,OT,0.2,1.0,In,0.26705355090783733,0.12349268367425112,0.1015743507239715,,0.9589725191666993,0.12697419456118514,0.12697419456118514,,,1.0,0.5,3.0,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.2,1.0,Out,0.26705355090783733,0.12349268367425112,0.1015743507239715,,0.9589725191666993,0.12697419456118514,0.12697419456118514,,,1.0,0.5,3.0,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.2,2.0,In,0.283681912204091,0.13224163027656477,0.09194055006511911,,0.9594632016189157,0.12565978180409482,0.12565978180409482,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.2,2.0,Out,0.283681912204091,0.13224163027656477,0.09194055006511911,,0.9594632016189157,0.12565978180409482,0.12565978180409482,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.2,3.0,In,0.27843024592047805,0.13661610357772158,0.10420209913429863,,0.9598484041608975,0.12500660656890036,0.12500660656890036,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,39.0
LR,RS,OT,0.2,3.0,Out,0.27843024592047805,0.13661610357772158,0.10420209913429863,,0.9598484041608975,0.12500660656890036,0.12500660656890036,,,1.6666666666666665,0.0,6.0,0.0,0.0,0.0,39.0
LR,RS,OT,0.2,4.0,In,0.283681912204091,0.13224163027656477,0.09194055006511911,,0.9594632016189157,0.12565978180409482,0.12565978180409482,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.2,4.0,Out,0.283681912204091,0.13224163027656477,0.09194055006511911,,0.9594632016189157,0.12565978180409482,0.12565978180409482,,,5.333333333333334,0.3333333333333333,14.5,0.3333333333333333,0.0,0.0,37.0
LR,RS,OT,0.25,1.0,In,0.25217957557649584,0.1427411323067494,0.09107101815674559,,0.9580118017911966,0.10913045283557676,0.10913045283557676,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,1.0,Out,0.25217957557649584,0.1427411323067494,0.09107101815674559,,0.9580118017911966,0.10913045283557676,0.10913045283557676,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,2.0,In,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,2.0,Out,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,3.0,In,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,3.0,Out,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,4.0,In,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,RS,OT,0.25,4.0,Out,0.25393779207844946,0.1444916877346204,0.09107867923082817,,0.9578622239911206,0.10908634629572193,0.10908634629572193,,,10.0,0.0,15.0,0.0,0.0,0.0,37.0
LR,S,BT,0.2,1.0,In,0.419428483873439,0.1865050180035241,0.1488699915728185,,0.9683907820461795,0.214139960367321,0.214139960367321,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,36.0
LR,S,BT,0.2,1.0,Out,0.419428483873439,0.1865050180035241,0.1488699915728185,,0.9683907820461795,0.214139960367321,0.214139960367321,,,6.666666666666666,0.5,15.0,0.6666666666666666,0.0,0.0,36.0
LR,S,BT,0.2,2.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565846,,0.9686252856552928,0.2126306239986918,0.2126306239986918,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,38.0
LR,S,BT,0.2,2.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565846,,0.9686252856552928,0.2126306239986918,0.2126306239986918,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,38.0
LR,S,BT,0.2,3.0,In,0.41857427411323067,0.19088715237876347,0.1558990270435915,,0.9681771128214616,0.21324595475607527,0.21324595475607527,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,37.0
LR,S,BT,0.2,3.0,Out,0.41857427411323067,0.19088715237876347,0.1558990270435915,,0.9681771128214616,0.21324595475607527,0.21324595475607527,,,8.666666666666666,1.0,17.5,0.6666666666666666,1.0,1.0,37.0
LR,S,BT,0.2,4.0,In,0.4238106182486785,0.19264536888071707,0.14709262238565846,,0.9686252856552928,0.2126306239986918,0.2126306239986918,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,38.0
LR,S,BT,0.2,4.0,Out,0.4238106182486785,0.19264536888071707,0.14709262238565846,,0.9686252856552928,0.2126306239986918,0.2126306239986918,,,8.333333333333332,0.0,17.5,0.0,0.0,0.0,38.0
LR,S,BT,0.25,1.0,In,0.365168926683521,0.18216118899869763,0.10333639776296637,,0.9636289573651885,0.19019308996845366,0.19019308996845366,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.25,1.0,Out,0.365168926683521,0.18216118899869763,0.10333639776296637,,0.9636289573651885,0.19019308996845366,0.19019308996845366,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.25,2.0,In,0.36601930590668813,0.1707461886156439,0.10156668964988891,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.25,2.0,Out,0.36601930590668813,0.1707461886156439,0.10156668964988891,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.25,3.0,In,0.3572588676932506,0.17599402436221556,0.10860721673178582,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,46.0
LR,S,BT,0.25,3.0,Out,0.3572588676932506,0.17599402436221556,0.10860721673178582,,0.9635648659405464,0.18724343833129115,0.18724343833129115,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,46.0
LR,S,BT,0.25,4.0,In,0.36601930590668813,0.1707461886156439,0.10156668964988891,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.25,4.0,Out,0.36601930590668813,0.1707461886156439,0.10156668964988891,,0.9640976843002168,0.1888266918762456,0.1888266918762456,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT,0.3,1.0,In,0.38001991879261465,0.1786102811614188,0.11381674710794454,,0.9646967429223821,0.18662148322566655,0.18662148322566655,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,42.0
LR,S,BT,0.3,1.0,Out,0.38001991879261465,0.1786102811614188,0.11381674710794454,,0.9646967429223821,0.18662148322566655,0.18662148322566655,,,4.666666666666666,0.0,10.0,0.0,0.0,0.0,42.0
LR,S,BT,0.3,2.0,In,0.38526775453918644,0.18298858499961693,0.11208534436528002,,0.9647392525407671,0.18631531249730696,0.18631531249730696,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT,0.3,2.0,Out,0.38526775453918644,0.18298858499961693,0.11208534436528002,,0.9647392525407671,0.18631531249730696,0.18631531249730696,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT,0.3,3.0,In,0.3765379606220792,0.16988048724431165,0.12172297556117369,,0.9651664975624706,0.1831786834312677,0.1831786834312677,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,45.0
LR,S,BT,0.3,3.0,Out,0.3765379606220792,0.16988048724431165,0.12172297556117369,,0.9651664975624706,0.1831786834312677,0.1831786834312677,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,45.0
LR,S,BT,0.3,4.0,In,0.38526775453918644,0.18298858499961693,0.11208534436528002,,0.9647392525407671,0.18631531249730696,0.18631531249730696,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT,0.3,4.0,Out,0.38526775453918644,0.18298858499961693,0.11208534436528002,,0.9647392525407671,0.18631531249730696,0.18631531249730696,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT,0.35,1.0,In,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT,0.35,1.0,Out,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT,0.35,2.0,In,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT,0.35,2.0,Out,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT+OT,0.2,1.0,In,0.42468781123113464,0.19617712403278942,0.13395771087106412,,0.9682619452027662,0.22306843884157362,0.22306843884157362,,,3.0,0.0,10.5,0.0,0.0,0.0,37.0
LR,S,BT+OT,0.2,1.0,Out,0.42468781123113464,0.19617712403278942,0.13395771087106412,,0.9682619452027662,0.22306843884157362,0.22306843884157362,,,3.0,0.0,10.5,0.0,0.0,0.0,37.0
LR,S,BT+OT,0.2,2.0,In,0.4325672259250747,0.21017007584463337,0.1540718608748947,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,36.0
LR,S,BT+OT,0.2,2.0,Out,0.4325672259250747,0.21017007584463337,0.1540718608748947,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,36.0
LR,S,BT+OT,0.2,3.0,In,0.4264651804182947,0.1944150769937945,0.15059756377844172,,0.968390221479783,0.2214658091531308,0.2214658091531308,,,12.333333333333332,1.0,22.0,1.0,2.0,2.0,35.0
LR,S,BT+OT,0.2,3.0,Out,0.4264651804182947,0.1944150769937945,0.15059756377844172,,0.968390221479783,0.2214658091531308,0.2214658091531308,,,12.333333333333332,1.0,22.0,1.0,2.0,2.0,35.0
LR,S,BT+OT,0.2,4.0,In,0.4325672259250747,0.21017007584463337,0.1540718608748947,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,36.0
LR,S,BT+OT,0.2,4.0,Out,0.4325672259250747,0.21017007584463337,0.1540718608748947,,0.9685178437626712,0.22124011076083888,0.22124011076083888,,,11.666666666666666,0.0,20.0,0.0,0.0,0.0,36.0
LR,S,BT+OT,0.25,1.0,In,0.371282463801425,0.17864092545774918,0.1138282387190684,,0.9635646790850808,0.19667501993689768,0.19667501993689768,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT+OT,0.25,1.0,Out,0.371282463801425,0.17864092545774918,0.1138282387190684,,0.9635646790850808,0.19667501993689768,0.19667501993689768,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT+OT,0.25,2.0,In,0.36601547536964685,0.17950662682908142,0.1129395541254884,,0.9638195499399259,0.19518319147077154,0.19518319147077154,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.25,2.0,Out,0.36601547536964685,0.17950662682908142,0.1129395541254884,,0.9638195499399259,0.19518319147077154,0.19518319147077154,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.25,3.0,In,0.3528920554661763,0.17861794223550143,0.11735233279705815,,0.9638850427805588,0.19276077207902403,0.19276077207902403,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,44.0
LR,S,BT+OT,0.25,3.0,Out,0.3528920554661763,0.17861794223550143,0.11735233279705815,,0.9638850427805588,0.19276077207902403,0.19276077207902403,,,1.6666666666666665,0.0,7.0,0.0,0.0,0.0,44.0
LR,S,BT+OT,0.25,4.0,In,0.36601547536964685,0.17950662682908142,0.1129395541254884,,0.9638195499399259,0.19518319147077154,0.19518319147077154,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.25,4.0,Out,0.36601547536964685,0.17950662682908142,0.1129395541254884,,0.9638195499399259,0.19518319147077154,0.19518319147077154,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,1.0,In,0.3809009423121122,0.18213437523940856,0.11208917490232131,,0.9646747874051942,0.18854693772158043,0.18854693772158043,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT+OT,0.3,1.0,Out,0.3809009423121122,0.18213437523940856,0.11208917490232131,,0.9646747874051942,0.18854693772158043,0.18854693772158043,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,41.0
LR,S,BT+OT,0.3,2.0,In,0.3843943920937716,0.19176051482417833,0.10596031563625219,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,2.0,Out,0.3843943920937716,0.19176051482417833,0.10596031563625219,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,3.0,In,0.377411323067494,0.1681184402053168,0.10772236267524708,,0.9652514233715079,0.18499545875850704,0.18499545875850704,,,6.666666666666666,0.0,15.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,3.0,Out,0.377411323067494,0.1681184402053168,0.10772236267524708,,0.9652514233715079,0.18499545875850704,0.18499545875850704,,,6.666666666666666,0.0,15.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,4.0,In,0.3843943920937716,0.19176051482417833,0.10596031563625219,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.3,4.0,Out,0.3843943920937716,0.19176051482417833,0.10596031563625219,,0.96482436520527,0.1881938977748747,0.1881938977748747,,,1.6666666666666665,0.0,5.0,0.0,0.0,0.0,42.0
LR,S,BT+OT,0.35,1.0,In,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT+OT,0.35,1.0,Out,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
LR,S,BT+OT,0.35,2.0,In,0.34410480349344974,0.17255037156209302,0.11385888301539877,,0.9618996100326436,0.13525915671286187,0.13525915671286187,,,0.0,0.0,5.0,0.0,0.0,0.0,49.0
