Player,Kicks BTNS,Kicks OTNS,Handballs BTNS,Handballs OTNS,Disposals BTNS,Disposals OTNS,Marks BTNS,Marks OTNS,Goals BTNS,Goals OTNS,Behinds BTNS,Behinds OTNS,Tackles BTNS,Tackles OTNS,Hitouts BTNS,Hitouts OTNS,Goal Assists BTNS,Goal Assists OTNS,Inside 50s BTNS,Inside 50s OTNS,Clearances BTNS,Clearances OTNS,Clangers BTNS,Clangers OTNS,Rebound 50s BTNS,Rebound 50s OTNS,Frees For BTNS,Frees For OTNS,Frees Agains BTNS,Frees Agains OTNS,Contested Possessions BTNS,Contested Possessions OTNS,Uncontested Possessions BTNS,Uncontested Possessions OTNS,Effective Disposals BTNS,Effective Disposals OTNS,Contested Marks BTNS,Contested Marks OTNS,Marks Inside 50 BTNS,Marks Inside 50 OTNS,One Percenters BTNS,One Percenters OTNS,Bounces BTNS,Bounces OTNS,Centre Clearances BTNS,Centre Clearances OTNS,Stoppage Clearances BTNS,Stoppage Clearances OTNS,Score Involvements BTNS,Score Involvements OTNS,Metres Gained BTNS,Metres Gained OTNS,Turnovers BTNS,Turnovers OTNS,Intercepts BTNS,Intercepts OTNS,Tackles Inside 50 BTNS,Tackles Inside 50 OTNS,Time On Ground % BTNS,Time On Ground % OTNS,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTNS,Uncontested Marks OTNS,Marks Outside 50 BTNS,Marks Outside 50 OTNS,Tackles Outside 50 BTNS,Tackles Outside 50 OTNS,Behind Assists BTNS,Behind Assists OTNS,Ineffective Disposals BTNS,Ineffective Disposals OTNS
Brent Harvey,0.380952380952381,0.5333333333333333,0.4999999999999999,0.5,0.5666666666666667,0.6799999999999999,0.06666666666666667,0.12499999999999999,0.0,0.0,0.19999999999999998,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.14285714285714285,0.16666666666666663,0.0,0.0,0.6666666666666666,0.4,0.16666666666666666,0.16666666666666669,0.25,0.33333333333333326,0.6666666666666666,0.5,0.4375,0.5384615384615385,0.625,0.7142857142857143,0.6190476190476191,0.7647058823529412,0.0,0.0,0.0,0.0,0.19999999999999998,0.2,0.3333333333333333,0.4000000000000001,0.0,0.0,0.0,0.0,0.35714285714285715,0.7142857142857143,0.27514792899408286,0.34701492537313433,0.5555555555555556,0.5000000000000001,0.3636363636363636,0.36363636363636365,0.0,0.0,0.9264705882352939,0.9400000000000001,0,Away,0,0.08333333333333333,0.14285714285714282,0.14285714285714288,0.1428571428571429,0.0,0.0,0.3333333333333333,0.5714285714285714,0.41666666666666663,0.4444444444444445
Lindsay Thomas,0.4285714285714286,0.6000000000000001,0.38888888888888884,0.38888888888888884,0.5333333333333333,0.64,0.26666666666666666,0.5000000000000001,0.3333333333333333,0.4999999999999999,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.4285714285714285,0.49999999999999994,0.1111111111111111,0.16666666666666666,0.5555555555555555,0.2,0.16666666666666666,0.16666666666666669,0.5,0.6666666666666666,0.6666666666666666,0.5,0.375,0.4615384615384615,0.6875,0.7857142857142857,0.5238095238095237,0.6470588235294118,0.3333333333333333,0.33333333333333326,0.3333333333333333,1.0,0.39999999999999997,0.4,0.0,0.0,0.0,0.0,0.2,0.25,0.35714285714285715,0.7142857142857143,0.32840236686390534,0.41417910447761197,0.6666666666666667,0.6250000000000001,0.0,0.0,0.0,0.0,0.7647058823529411,0.72,0,Away,0,0.25,0.42857142857142855,0.14285714285714288,0.1428571428571429,0.33333333333333337,0.33333333333333337,0.41666666666666663,0.7142857142857143,0.4999999999999999,0.5555555555555557
Jack Ziebell,0.5714285714285715,0.8,0.22222222222222218,0.22222222222222218,0.5333333333333333,0.64,0.19999999999999996,0.375,0.0,0.0,0.19999999999999998,0.5,0.7500000000000001,0.75,0.02857142857142857,0.028571428571428574,0.0,0.0,0.5714285714285714,0.6666666666666666,0.22222222222222218,0.3333333333333333,0.6666666666666666,0.4,0.16666666666666666,0.16666666666666669,0.5,0.6666666666666666,0.3333333333333333,0.0,0.4375,0.5384615384615385,0.5,0.5714285714285714,0.47619047619047616,0.5882352941176471,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6,0.6,0.0,0.0,0.39999999999999997,0.6666666666666666,0.0,0.0,0.07142857142857142,0.14285714285714288,0.6331360946745561,0.7985074626865671,0.11111111111111112,0.0,0.1818181818181818,0.1818181818181818,0.33333333333333337,0.5,0.75,0.7000000000000001,0,Away,0,0.08333333333333333,0.14285714285714282,0.42857142857142855,0.4285714285714286,0.8333333333333333,0.8333333333333334,0.08333333333333337,0.14285714285714285,0.5833333333333333,0.6666666666666667
Jamie MacMillan,0.5714285714285715,0.8,0.22222222222222218,0.22222222222222218,0.5333333333333333,0.64,0.4666666666666666,0.875,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2857142857142857,0.33333333333333326,0.0,0.0,0.7777777777777778,0.6000000000000001,1.0,1.0,0.0,0.0,1.0,1.0,0.25,0.3076923076923077,0.5,0.5714285714285714,0.6190476190476191,0.7647058823529412,0.0,0.0,0.0,0.0,0.39999999999999997,0.4,0.16666666666666669,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6301775147928994,0.7947761194029851,0.6666666666666667,0.6250000000000001,1.0,1.0,0.0,0.0,0.7941176470588235,0.76,0,Away,0,0.5833333333333333,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333326,0.33333333333333337
Shaun Atley,0.33333333333333337,0.4666666666666667,0.4999999999999999,0.5,0.5333333333333333,0.64,0.19999999999999996,0.375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.7142857142857142,0.8333333333333333,0.1111111111111111,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666669,0.25,0.33333333333333326,1.0,1.0,0.25,0.3076923076923077,0.6875,0.7857142857142857,0.6190476190476191,0.7647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,0.0,0.2,0.25,0.2142857142857143,0.4285714285714286,0.7100591715976331,0.8955223880597015,0.6666666666666667,0.6250000000000001,0.09090909090909093,0.0909090909090909,0.6666666666666666,1.0,0.8676470588235293,0.8599999999999999,0,Away,0,0.25,0.42857142857142855,0.42857142857142855,0.4285714285714286,1.0,1.0,0.16666666666666666,0.2857142857142857,0.33333333333333326,0.33333333333333337
Samuel Wright,0.4761904761904762,0.6666666666666667,0.27777777777777773,0.27777777777777773,0.5,0.6,0.3999999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.33333333333333326,0.0,0.0,0.8888888888888888,0.8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.5,0.125,0.15384615384615385,0.8125000000000001,0.9285714285714285,0.5238095238095237,0.6470588235294118,0.0,0.0,0.0,0.0,0.19999999999999998,0.2,0.16666666666666669,0.2,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714288,0.4511834319526627,0.5690298507462687,0.6666666666666667,0.6250000000000001,0.5454545454545454,0.5454545454545454,0.0,0.0,0.7352941176470588,0.68,0,Away,0,0.5,0.8571428571428571,0.8571428571428571,0.8571428571428572,0.0,0.0,0.08333333333333337,0.14285714285714285,0.41666666666666663,0.4444444444444445
Shaun Higgins,0.2380952380952381,0.33333333333333337,0.4999999999999999,0.5,0.4666666666666666,0.5599999999999999,0.26666666666666666,0.5000000000000001,0.6666666666666667,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.4285714285714285,0.49999999999999994,0.0,0.0,0.7777777777777778,0.6000000000000001,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.375,0.4615384615384615,0.5625000000000001,0.6428571428571428,0.5714285714285714,0.7058823529411764,0.0,0.0,0.1111111111111111,0.3333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3136094674556213,0.3955223880597015,0.888888888888889,0.875,0.1818181818181818,0.1818181818181818,0.33333333333333337,0.5,0.8529411764705882,0.84,0,Away,0,0.3333333333333333,0.5714285714285713,0.42857142857142855,0.4285714285714286,0.0,0.0,0.5833333333333333,1.0,0.24999999999999994,0.22222222222222227
Ryan Bastinac,0.380952380952381,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666666,0.5599999999999999,0.19999999999999996,0.375,0.16666666666666666,0.24999999999999994,0.0,0.0,0.375,0.375,0.0,0.0,0.5,0.5,0.5714285714285714,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.6666666666666666,0.4,0.49999999999999994,0.5,0.0,0.0,0.3333333333333333,0.0,0.375,0.4615384615384615,0.43750000000000006,0.49999999999999994,0.5714285714285714,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.2,0.0,0.0,0.2,0.25,0.2857142857142857,0.5714285714285715,0.5088757396449703,0.6417910447761194,0.4444444444444445,0.37500000000000006,0.2727272727272727,0.2727272727272727,0.33333333333333337,0.5,0.7205882352941175,0.6599999999999999,0,Away,0,0.25,0.42857142857142855,0.42857142857142855,0.4285714285714286,0.33333333333333337,0.33333333333333337,0.25,0.4285714285714286,0.24999999999999994,0.22222222222222227
Scott Thompson,0.2380952380952381,0.33333333333333337,0.44444444444444436,0.4444444444444444,0.4333333333333333,0.5199999999999999,0.26666666666666666,0.5000000000000001,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666663,0.0,0.0,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666667,0.5,0.6666666666666666,0.6666666666666666,0.5,0.4375,0.5384615384615385,0.375,0.42857142857142855,0.47619047619047616,0.5882352941176471,0.0,0.0,0.0,0.0,0.7999999999999999,0.8,0.16666666666666669,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.29142011834319526,0.3675373134328358,0.6666666666666667,0.6250000000000001,0.8181818181818181,0.8181818181818182,0.0,0.0,0.8235294117647058,0.8,0,Away,0,0.3333333333333333,0.5714285714285713,0.5714285714285714,0.5714285714285714,0.16666666666666669,0.16666666666666669,0.0,0.0,0.33333333333333326,0.33333333333333337
Daniel Wells,0.04761904761904762,0.06666666666666667,0.4999999999999999,0.5,0.33333333333333326,0.39999999999999997,0.06666666666666667,0.12499999999999999,0.0,0.0,0.0,0.0,0.625,0.6250000000000001,0.05714285714285714,0.05714285714285715,0.0,0.0,0.14285714285714285,0.16666666666666663,0.22222222222222218,0.3333333333333333,0.7777777777777778,0.6000000000000001,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.375,0.4615384615384615,0.25,0.2857142857142857,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.3333333333333333,0.2,0.25,0.2857142857142857,0.5714285714285715,0.06360946745562131,0.0802238805970149,0.6666666666666667,0.6250000000000001,0.1818181818181818,0.1818181818181818,0.33333333333333337,0.5,0.676470588235294,0.6,0,Away,0,0.08333333333333333,0.14285714285714282,0.14285714285714288,0.1428571428571429,0.6666666666666666,0.6666666666666667,0.3333333333333333,0.5714285714285714,0.33333333333333326,0.33333333333333337
Ben Jacobs,0.380952380952381,0.5333333333333333,0.11111111111111109,0.11111111111111108,0.33333333333333326,0.39999999999999997,0.19999999999999996,0.375,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666663,0.0,0.0,0.6666666666666666,0.4,0.49999999999999994,0.5,0.25,0.33333333333333326,0.6666666666666666,0.5,0.125,0.15384615384615385,0.43750000000000006,0.49999999999999994,0.42857142857142855,0.5294117647058822,0.0,0.0,0.0,0.0,0.19999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.28571428571428575,0.40828402366863903,0.5149253731343283,0.4444444444444445,0.37500000000000006,0.3636363636363636,0.36363636363636365,0.0,0.0,0.4264705882352941,0.26,0,Away,0,0.25,0.42857142857142855,0.42857142857142855,0.4285714285714286,0.16666666666666669,0.16666666666666669,0.16666666666666666,0.2857142857142857,0.16666666666666663,0.11111111111111113
Jarrad Waite,0.1904761904761905,0.26666666666666666,0.27777777777777773,0.27777777777777773,0.3,0.35999999999999993,0.19999999999999996,0.375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666663,0.0,0.0,0.5555555555555555,0.2,0.0,0.0,0.25,0.33333333333333326,0.6666666666666666,0.5,0.125,0.15384615384615385,0.43750000000000006,0.49999999999999994,0.23809523809523808,0.2941176470588235,0.3333333333333333,0.33333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.28571428571428575,0.17455621301775148,0.22014925373134328,0.5555555555555556,0.5000000000000001,0.0,0.0,0.0,0.0,0.7941176470588235,0.76,0,Away,0,0.16666666666666666,0.28571428571428564,0.42857142857142855,0.4285714285714286,0.6666666666666666,0.6666666666666667,0.16666666666666666,0.2857142857142857,0.41666666666666663,0.4444444444444445
Michael Firrito,0.28571428571428575,0.4,0.16666666666666666,0.16666666666666666,0.3,0.35999999999999993,0.13333333333333333,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.16666666666666663,0.0,0.0,1.0,1.0,0.49999999999999994,0.5,0.75,1.0,1.0,1.0,0.25,0.3076923076923077,0.1875,0.21428571428571422,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,0.7999999999999999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35798816568047337,0.4514925373134328,0.6666666666666667,0.6250000000000001,0.5454545454545454,0.5454545454545454,0.0,0.0,0.9705882352941176,1.0,0,Away,0,0.16666666666666666,0.28571428571428564,0.28571428571428575,0.28571428571428575,0.0,0.0,0.0,0.0,0.24999999999999994,0.22222222222222227
Todd Goldstein,0.04761904761904762,0.06666666666666667,0.44444444444444436,0.4444444444444444,0.3,0.35999999999999993,0.26666666666666666,0.5000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.14285714285714285,0.16666666666666663,0.22222222222222218,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.5384615384615385,0.12499999999999997,0.1428571428571428,0.42857142857142855,0.5294117647058822,1.0,1.0,0.0,0.0,0.19999999999999998,0.2,0.0,0.0,0.0,0.0,0.4,0.5000000000000001,0.42857142857142855,0.8571428571428572,0.11242603550295856,0.1417910447761194,1.0,1.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.8529411764705882,0.84,0,Away,0,0.08333333333333333,0.14285714285714282,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.6666666666666667,0.41666666666666663,0.7142857142857143,0.0833333333333333,0.0
Luke McDonald,0.1904761904761905,0.26666666666666666,0.27777777777777773,0.27777777777777773,0.3,0.35999999999999993,0.26666666666666666,0.5000000000000001,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8,0.16666666666666666,0.16666666666666669,0.0,0.0,1.0,1.0,0.06250000000000003,0.07692307692307696,0.5,0.5714285714285714,0.3333333333333333,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714288,0.24852071005917162,0.31343283582089554,0.6666666666666667,0.6250000000000001,0.09090909090909093,0.0909090909090909,0.0,0.0,0.8529411764705882,0.84,0,Away,0,0.3333333333333333,0.5714285714285713,0.5714285714285714,0.5714285714285714,0.16666666666666669,0.16666666666666669,0.08333333333333337,0.14285714285714285,0.24999999999999994,0.22222222222222227
Drew Petrie,0.2380952380952381,0.33333333333333337,0.11111111111111109,0.11111111111111108,0.2333333333333333,0.27999999999999997,0.19999999999999996,0.375,0.16666666666666666,0.24999999999999994,0.39999999999999997,1.0,0.5,0.5,0.08571428571428572,0.08571428571428572,0.0,0.0,0.4285714285714285,0.49999999999999994,0.0,0.0,0.8888888888888888,0.8,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.25,0.3076923076923077,0.1875,0.21428571428571422,0.19047619047619044,0.2352941176470588,0.3333333333333333,0.33333333333333326,0.1111111111111111,0.3333333333333332,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285715,0.3905325443786982,0.49253731343283585,1.0,1.0,0.0,0.0,0.33333333333333337,0.5,0.9705882352941176,1.0,0,Away,0,0.16666666666666666,0.28571428571428564,0.28571428571428575,0.28571428571428575,0.49999999999999994,0.5000000000000001,0.3333333333333333,0.5714285714285714,0.33333333333333326,0.33333333333333337
Kayne Turner,0.2380952380952381,0.33333333333333337,0.11111111111111109,0.11111111111111108,0.2333333333333333,0.27999999999999997,0.06666666666666667,0.12499999999999999,0.0,0.0,0.19999999999999998,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.2857142857142857,0.33333333333333326,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.6666666666666666,1.0,1.0,0.125,0.15384615384615385,0.3125,0.3571428571428571,0.23809523809523808,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285715,0.18491124260355027,0.2332089552238806,1.0,1.0,0.09090909090909093,0.0909090909090909,0.0,0.0,0.23529411764705874,0.0,0,Away,0,0.08333333333333333,0.14285714285714282,0.14285714285714288,0.1428571428571429,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.5714285714285714,0.24999999999999994,0.22222222222222227
Joel Tippett,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.12499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705874,0.0,0,Away,0,0.08333333333333333,0.14285714285714282,0.14285714285714288,0.1428571428571429,0.0,0.0,0.0,0.0,0.0833333333333333,0.0
