Player,Kicks BTPN,Kicks OTPN,Handballs BTPN,Handballs OTPN,Disposals BTPN,Disposals OTPN,Marks BTPN,Marks OTPN,Goals BTPN,Goals OTPN,Behinds BTPN,Behinds OTPN,Tackles BTPN,Tackles OTPN,Hitouts BTPN,Hitouts OTPN,Goal Assists BTPN,Goal Assists OTPN,Inside 50s BTPN,Inside 50s OTPN,Clearances BTPN,Clearances OTPN,Clangers BTPN,Clangers OTPN,Rebound 50s BTPN,Rebound 50s OTPN,Frees For BTPN,Frees For OTPN,Frees Agains BTPN,Frees Agains OTPN,Contested Possessions BTPN,Contested Possessions OTPN,Uncontested Possessions BTPN,Uncontested Possessions OTPN,Effective Disposals BTPN,Effective Disposals OTPN,Contested Marks BTPN,Contested Marks OTPN,Marks Inside 50 BTPN,Marks Inside 50 OTPN,One Percenters BTPN,One Percenters OTPN,Bounces BTPN,Bounces OTPN,Centre Clearances BTPN,Centre Clearances OTPN,Stoppage Clearances BTPN,Stoppage Clearances OTPN,Score Involvements BTPN,Score Involvements OTPN,Metres Gained BTPN,Metres Gained OTPN,Turnovers BTPN,Turnovers OTPN,Intercepts BTPN,Intercepts OTPN,Tackles Inside 50 BTPN,Tackles Inside 50 OTPN,Time On Ground % BTPN,Time On Ground % OTPN,Winloss,HomeAway,Brownlow Votes,Uncontested Marks BTPN,Uncontested Marks OTPN,Marks Outside 50 BTPN,Marks Outside 50 OTPN,Tackles Outside 50 BTPN,Tackles Outside 50 OTPN,Behind Assists BTPN,Behind Assists OTPN,Ineffective Disposals BTPN,Ineffective Disposals OTPN
David MacKay,-0.5249993895359489,-0.8591092504473234,0.48133301295642095,0.6317400091822041,-0.08277377464680136,-0.2636275578818936,-0.08608320347124587,-0.4090751914495972,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,0.29754648606655454,0.2476186052906922,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,-0.7351889507440168,-0.7777025781569453,0.23011326792282355,0.07828603169094871,0.6760029577108018,0.6068683474394075,1.5566751352831807,1.572024489970639,-0.7952062255644574,-0.7385489458759966,0.8403596727366467,0.7248824356090757,-0.22781199136823943,-0.36178131303228694,0.15454506787876807,-0.04768732423093111,-0.0583083738856876,-0.2891395587240236,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,-0.9936181539004051,-1.0946250665362895,0.17068330711558558,0.08163814029639821,-0.5245516725674337,-0.5341413146148974,0.9526653425503966,0.7195688074824935,-0.44299826693006683,-0.7910432021241144,-0.7493511005786917,-0.8931985251870126,0.9780025067504761,0.9788605712461366,-0.4082356321908969,-0.4524582907245797,-0.498112310391484,-0.3882237799894312,-0.058124502478050774,-0.05248250723176467,1,Home,0,0.1129436994866957,-0.23452310085366965,0.21434223764780236,-0.1064420799046448,0.5633916651025553,0.501781967934626,-0.34370316863809713,-0.7079356554608801,-0.09468793395868448,-0.09931400232243605
Cameron E-Yolmen,-0.30499964534945606,-0.6418632330928278,0.22616852416024605,0.3592247111036061,-0.08277377464680136,-0.2636275578818936,-0.8436153940182167,-1.1013562846719926,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,-0.2261353294105816,-0.3576713187532224,0.052575964177622794,0.09853925534630116,0.6836602258050609,0.32976610604343765,0.7351889507440181,0.47420888912008874,0.23011326792282355,0.07828603169094871,-0.4256314918919853,-0.34678191282251775,-0.9801287888820017,-1.0381293801692904,0.26506874185481943,0.2769558547034987,-1.4005994545610787,-1.1512838683202966,0.5849226805400733,0.38439264509680593,-0.3685305464801396,-0.5722478907711823,0.15548899702849892,-0.0771038823264062,0.5888753633396353,0.45048291911589217,-0.4012014043406622,-0.4777665429529547,-0.9936181539004051,-1.0946250665362895,-0.5120499213467564,-0.5170415552105212,0.27131983063832776,0.11869806991442149,0.11431984110604773,-0.03426518130869022,0.44299826693006683,0.012169895417293772,-0.37355544401045393,-0.5404403083532954,0.5202140993353597,0.5107098632588537,-0.04898827586290754,-0.06960896780378135,-0.498112310391484,-0.3882237799894312,-1.0676553349916234,-0.9640207907308623,1,Home,0,-1.1294369948669647,-1.4251788436492216,-0.8335531464081206,-1.2773049588557361,-0.07222970065417302,-0.23416491836949224,0.3437031686380969,-0.07223833218988512,-0.5113148433769026,-0.46346534417136975
Kyle Cheney,0.354999587210022,0.009874818970659057,-0.7944894310244541,-0.7308364812107856,-0.24832132394040837,-0.424733287698605,1.0502150823492102,0.629346448383996,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,0.29754648606655454,0.2476186052906922,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,-0.7351889507440168,-0.7777025781569453,-0.25202881724880705,-0.35228714260926974,0.6760029577108018,0.6068683474394075,0.9224741542418853,0.9194860224356568,0.26506874185481943,0.2769558547034987,0.8403596727366467,0.7248824356090757,0.04309956593453147,-0.11305666032258942,-0.3685305464801396,-0.5722478907711823,0.3692863679426858,0.13493179407121078,1.7666260900189057,1.5516633880658508,-0.4012014043406622,-0.4777665429529547,0.8030612476729296,0.585497128612434,0.17068330711558558,0.08163814029639821,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,-1.0336626228368224,-1.326518600485053,0.22402125577838308,0.02050308562818941,0.5202140993353597,0.5107098632588537,1.7472485057770395,1.84463764680021,-0.498112310391484,-0.3882237799894312,1.1533124965382362,1.0413634329671524,1,Home,0,0.5270705976045824,0.16236214674484778,1.786185313731687,1.6498522385219925,0.5633916651025553,0.501781967934626,-1.031109505914291,-1.343632978731875,-1.3445686622133386,-1.1917680278692369
Matthew Jaensch,0.5749993313965148,0.22712083632515467,-1.0496539198206292,-1.0033517792893836,-0.24832132394040837,-0.424733287698605,0.6714489870757248,0.28320590177279825,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,-0.7498171448877177,-0.962961242797137,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,0.2450629835813398,0.05690506669441072,-0.25202881724880705,-0.35228714260926974,1.2268201825121954,1.0836934775703702,-0.34592780784070615,-0.38559091263430795,0.26506874185481943,0.2769558547034987,0.8403596727366467,0.7248824356090757,-0.22781199136823943,-0.36178131303228694,-0.10699273930068579,-0.3099676075010565,-0.0583083738856876,-0.2891395587240236,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,0.8030612476729296,0.585497128612434,0.17068330711558558,0.08163814029639821,-0.5245516725674337,-0.5341413146148974,0.11431984110604773,-0.03426518130869022,0.14766608897668887,-0.25556780376317556,0.04536430429512242,-0.1472016404075122,-0.8531511229099897,-0.8937422607029951,0.6695064367930714,0.6960896780378152,-0.498112310391484,-0.3882237799894312,-0.058124502478050774,-0.05248250723176467,1,Home,0,0.9411974957224691,0.5592473943433649,1.2622376217037254,1.0644207990464465,-0.7078510664109016,-0.9701118046736106,0.3437031686380969,-0.07223833218988512,-0.5113148433769026,-0.46346534417136975
Josh Jenkins,-0.5249993895359489,-0.8591092504473234,0.22616852416024605,0.3592247111036061,-0.24832132394040837,-0.424733287698605,1.0502150823492102,0.629346448383996,1.748950644174891,1.2880948920921724,0.7021632371033888,0.48387373429187525,-0.2261353294105816,-0.3576713187532224,0.20679879243198307,0.27919455681452,2.050980677415182,1.5389084948693759,-0.7351889507440168,-0.7777025781569453,-0.25202881724880705,-0.35228714260926974,0.6760029577108018,0.6068683474394075,-0.9801287888820017,-1.0381293801692904,-0.7952062255644574,-0.7385489458759966,0.8403596727366467,0.7248824356090757,-0.4987235486710104,-0.6105059657419847,0.15454506787876807,-0.04768732423093111,0.15548899702849892,-0.0771038823264062,0.5888753633396353,0.45048291911589217,2.120635994372072,1.4332996288588644,0.20416811381515143,0.025456396896192737,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,0.11431984110604773,-0.03426518130869022,1.9196591566969559,1.3508583913196406,-0.8848839603246135,-1.0204228001106483,0.9780025067504761,0.9788605712461366,-1.1267303448468757,-1.2181569365661764,-0.498112310391484,-0.3882237799894312,-0.058124502478050774,-0.05248250723176467,1,Home,0,0.9411974957224691,0.5592473943433649,-0.3096054543801591,-0.6918735193801904,-0.07222970065417302,-0.23416491836949224,1.7185158431904852,1.1991563143521051,-0.9279417527951205,-0.8276166860203032
Sam Jacobs,0.1349998430235292,-0.20737119838383655,-0.7944894310244541,-0.7308364812107856,-0.413868873234015,-0.5858390175153169,1.0502150823492102,0.629346448383996,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,-0.7498171448877177,-0.962961242797137,3.7539238422822696,4.4342664905835525,-0.6836602258050605,-0.8793762827825006,-0.2450629835813385,-0.3603987557312673,-0.7341709024204377,-0.7828603169094882,1.2268201825121954,1.0836934775703702,-0.34592780784070615,-0.38559091263430795,0.26506874185481943,0.2769558547034987,0.8403596727366467,0.7248824356090757,-1.040546663276552,-1.1079552711613798,0.4160828750582219,0.2145929590391943,-0.0583083738856876,-0.2891395587240236,0.5888753633396353,0.45048291911589217,-0.4012014043406622,-0.4777665429529547,2.000847515388486,1.7055785920449162,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,-0.14766608897668887,-0.523305502943645,-0.24418316879843768,-0.41899895501709755,0.9780025067504761,0.9788605712461366,-0.7674829885188863,-0.8353076136453781,-0.498112310391484,-0.3882237799894312,0.14378166402466358,0.1298251494680547,1,Home,0,0.9411974957224691,0.5592473943433649,1.786185313731687,1.6498522385219925,-0.7078510664109016,-0.9701118046736106,0.0,-0.39008699382538253,-0.9279417527951205,-0.8276166860203032
Ricky Henderson,0.1349998430235292,-0.20737119838383655,-1.0496539198206292,-1.0033517792893836,-0.5794164225276216,-0.7469447473320282,-1.2223814892917022,-1.4474968312831904,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,-0.2261353294105816,-0.3576713187532224,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,0.2450629835813398,0.05690506669441072,-0.25202881724880705,-0.35228714260926974,0.1251857329094083,0.13004321730844487,1.5566751352831807,1.572024489970639,0.26506874185481943,0.2769558547034987,0.8403596727366467,0.7248824356090757,0.04309956593453147,-0.11305666032258942,-1.153143968018501,-1.3590887405815586,-0.9134978575424346,-1.137282264314493,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,0.8030612476729296,0.585497128612434,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,0.11431984110604773,-0.03426518130869022,-0.44299826693006683,-0.7910432021241144,0.6737439267534873,0.4426563615111626,0.06242569192024323,0.042559155271570684,1.0287537931210606,1.0789390009586137,-0.498112310391484,-0.3882237799894312,-0.865749168488909,-0.7817131340310429,1,Home,0,-1.1294369948669647,-1.4251788436492216,-1.3575008384360823,-1.8627363983312817,-0.07222970065417302,-0.23416491836949224,-0.34370316863809713,-0.7079356554608801,0.3219389754595334,0.26483733952649763
Charlie Cameron,0.354999587210022,0.009874818970659057,-1.5599828974129792,-1.5483823754465793,-0.7449639718212286,-0.90805047714874,0.29268289180223944,-0.06293464483839946,0.24005204920047524,0.028624330935381564,2.832865473830913,2.121600219587453,-0.7498171448877177,-0.962961242797137,-0.25586969233109774,-0.2627713475901365,0.6836602258050609,0.32976610604343765,1.2253149179066967,0.8915127115457667,-0.7341709024204377,-0.7828603169094882,0.1251857329094083,0.13004321730844487,-0.9801287888820017,-1.0381293801692904,-0.7952062255644574,-0.7385489458759966,0.8403596727366467,0.7248824356090757,-1.040546663276552,-1.1079552711613798,-0.10699273930068579,-0.3099676075010565,-1.341092599370808,-1.5613536171097278,-0.5888753633396351,-0.6506975498340665,0.2292579453375213,7.293376975251595e-17,-0.9936181539004051,-1.0946250665362895,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,0.44299826693006683,0.012169895417293772,0.0946489805663668,-0.10093826770800836,0.5202140993353597,0.5107098632588537,-1.1267303448468757,-1.2181569365661764,1.0673835222674661,1.0352634133051501,0.21108371952556837,0.1905943683679945,1,Home,0,0.5270705976045824,0.16236214674484778,0.21434223764780236,-0.1064420799046448,-1.3434724321676301,-1.7060586909777289,0.3437031686380969,-0.07223833218988512,0.7385658848777513,0.6289886813754311
Tom Lynch,-0.30499964534945606,-0.6418632330928278,-1.0496539198206292,-1.0033517792893836,-0.9105115211148352,-1.0691562069654517,0.29268289180223944,-0.06293464483839946,0.24005204920047524,0.028624330935381564,-0.36318788126037344,-0.3349895083559137,-0.2261353294105816,-0.3576713187532224,-0.25586969233109774,-0.2627713475901365,0.6836602258050609,0.32976610604343765,-1.2253149179066951,-1.1950064005826233,-0.7341709024204377,-0.7828603169094882,0.1251857329094083,0.13004321730844487,-0.9801287888820017,-1.0381293801692904,-0.7952062255644574,-0.7385489458759966,0.8403596727366467,0.7248824356090757,-0.7696351059737813,-0.8592306184516824,-0.6300683536595935,-0.8345281740413077,-1.1272952284566213,-1.3493179407121103,1.7666260900189057,1.5516633880658508,0.8597172950157049,0.47776654295295484,0.20416811381515143,0.025456396896192737,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,0.14766608897668887,-0.25556780376317556,-0.3550736904087374,-0.5230915435909813,-0.3953627154948733,-0.42559155271571214,-1.1267303448468757,-1.2181569365661764,-0.498112310391484,-0.3882237799894312,0.4802919415291875,0.4336712439677537,1,Home,0,-0.30118319863119125,-0.6314083484521871,-0.3096054543801591,-0.6918735193801904,-0.07222970065417302,-0.23416491836949224,0.0,-0.39008699382538253,-0.09468793395868448,-0.09931400232243605
Jarryd Lyons,-0.7449991337224415,-1.0763552678018191,-0.5393249422282791,-0.45832118313218767,-0.9105115211148352,-1.0691562069654517,-0.4648492987447314,-0.7552157380607949,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,0.8212283015436904,0.8529085293346068,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,-1.2253149179066951,-1.1950064005826233,0.7122553530944541,0.5088592059911671,0.1251857329094083,0.13004321730844487,-0.34592780784070615,-0.38559091263430795,-0.7952062255644574,-0.7385489458759966,0.8403596727366467,0.7248824356090757,-0.22781199136823943,-0.36178131303228694,-1.153143968018501,-1.3590887405815586,-1.1272952284566213,-1.3493179407121103,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,-0.9936181539004051,-1.0946250665362895,-0.5120499213467564,-0.5170415552105212,1.0671913338440893,0.7715374544437403,0.11431984110604773,-0.03426518130869022,-1.0336626228368224,-1.326518600485053,-0.7493511005786917,-0.8931985251870126,0.06242569192024323,0.042559155271570684,-0.7674829885188863,-0.8353076136453781,1.0673835222674661,1.0352634133051501,-3.3559252220223885,-3.0301742333288173,1,Home,0,-0.30118319863119125,-0.6314083484521871,-0.3096054543801591,-0.6918735193801904,0.5633916651025553,0.501781967934626,-1.031109505914291,-1.343632978731875,-0.09468793395868448,-0.09931400232243605
Matthew Wright,-0.30499964534945606,-0.6418632330928278,-1.3048184086168042,-1.2758670773679814,-1.076059070408442,-1.2302619367821632,-0.4648492987447314,-0.7552157380607949,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,0.8212283015436904,0.8529085293346068,-0.25586969233109774,-0.2627713475901365,0.6836602258050609,0.32976610604343765,-0.2450629835813385,-0.3603987557312673,-0.7341709024204377,-0.7828603169094882,-0.4256314918919853,-0.34678191282251775,-0.34592780784070615,-0.38559091263430795,-0.7952062255644574,-0.7385489458759966,-0.28011989091221606,-0.21320071635561047,-1.582369777882094,-1.6054045765807752,-0.8916061608390472,-1.0968084573114334,-1.1272952284566213,-1.3493179407121103,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,-0.39472502004262683,-0.5345843348200484,-0.5120499213467564,-0.5170415552105212,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,-0.44299826693006683,-0.7910432021241144,-0.7062270088413529,-0.8527180740749466,-0.3953627154948733,-0.42559155271571214,-0.04898827586290754,-0.06960896780378135,1.0673835222674661,1.0352634133051501,0.5475939970300924,0.49444046286769344,1,Home,0,-0.30118319863119125,-0.6314083484521871,-0.3096054543801591,-0.6918735193801904,0.5633916651025553,0.501781967934626,-0.687406337276194,-1.0257843170963774,-0.5113148433769026,-0.46346534417136975
Luke Brown,-0.9649988779089343,-1.2936012851563148,-0.7944894310244541,-0.7308364812107856,-1.241606619702049,-1.3913676665988748,-0.4648492987447314,-0.7552157380607949,-0.5143972482867325,-0.6011109496430139,-0.36318788126037344,-0.3349895083559137,-0.2261353294105816,-0.3576713187532224,-0.25586969233109774,-0.2627713475901365,-0.6836602258050605,-0.8793762827825006,-1.2253149179066951,-1.1950064005826233,-0.7341709024204377,-0.7828603169094882,1.2268201825121954,1.0836934775703702,-0.34592780784070615,-0.38559091263430795,1.3253437092740963,1.292460655282994,0.8403596727366467,0.7248824356090757,-0.4987235486710104,-0.6105059657419847,-1.4146817751979548,-1.6213690238516842,-0.6997004866282479,-0.9252465879168758,-0.5888753633396351,-0.6506975498340665,-0.4012014043406622,-0.4777665429529547,0.20416811381515143,0.025456396896192737,0.17068330711558558,0.08163814029639821,-0.5245516725674337,-0.5341413146148974,-0.7240256603383012,-0.788099170099874,-0.44299826693006683,-0.7910432021241144,-1.1251467571469294,-1.2459567420207298,1.4357909141655925,1.4470112792334195,0.6695064367930714,0.6960896780378152,-0.498112310391484,-0.3882237799894312,-2.4136964450097205,-2.179405168729659,1,Home,0,-0.30118319863119125,-0.6314083484521871,-0.3096054543801591,-0.6918735193801904,-0.07222970065417302,-0.23416491836949224,-0.34370316863809713,-0.7079356554608801,-1.7611955716315566,-1.5559193697181706
Ben Cunnington,0.354999587210022,0.796316827057808,2.267484434529646,2.0156698682808902,1.7382492675828731,2.0110422304540085,1.428981177622696,2.3585368186154954,-0.5143972482867325,-0.4265268264597655,-0.36318788126037344,-0.49543369430686185,-0.2261353294105816,-0.1260146185436761,-0.25586969233109774,-0.2504709493906987,-0.6836602258050605,-0.4954336943068619,-0.2450629835813385,-0.0861693629461888,1.194397438266085,1.5424043383332842,-1.5272659414947725,-1.8398200836735366,-0.34592780784070615,-0.3021660931112009,-0.7952062255644574,-0.8378204432173206,0.8403596727366467,1.035263413305149,1.668568909751157,2.0470954761669833,1.200696296596583,1.42601565241262,1.0106784806852458,1.2990182843818905,0.5888753633396353,0.7420067380957277,0.2292579453375213,1.0352634133051506,-0.39472502004262683,-0.23783535600422503,-0.5120499213467564,-0.5069447770645311,1.0671913338440893,1.6431676725154982,0.9526653425503966,1.2658359976708888,0.44299826693006683,1.309184033185313,0.2856271011174384,0.5363764207722047,0.06242569192024323,0.07970600949982429,0.31025908046508194,0.30237651520711367,-0.498112310391484,-0.6257862187747434,0.009177553022854017,0.010128383060615248,0,Away,0,1.3553243938403563,2.0609455253365057,1.786185313731687,2.0493901531919194,-0.07222970065417302,0.05135042255458619,0.6874063372761938,1.5601031761601096,2.4050735225506235,2.8218734593180494
Sam Gibson,1.4549983081424855,2.04767184100579,0.22616852416024605,0.10836934775704002,1.2416066197020523,1.492570405415084,0.29268289180223944,0.8617730683402791,0.24005204920047524,0.61609430488633,0.7021632371033888,1.3211565181516332,-1.2734989603648537,-1.0501218211972987,-0.25586969233109774,-0.2504709493906987,2.050980677415182,3.1377467306101288,0.2450629835813398,0.5457392986592107,1.6765395234377152,2.0986813128141404,-0.9764487166933786,-1.1869806991442176,1.5566751352831807,1.5108304655560048,-0.7952062255644574,-0.8378204432173206,0.8403596727366467,1.035263413305149,0.8558342378428442,1.1403283524957013,0.6776206822376758,0.8942810023604576,1.0106784806852458,1.2990182843818905,-0.5888753633396351,-0.5136969725278098,-0.4012014043406622,-0.388223779989431,-0.9936181539004051,-0.8918825850158445,-0.5120499213467564,-0.5069447770645311,0.27131983063832776,0.5477225575051661,2.6293563454390942,3.1864147527577544,0.44299826693006683,1.309184033185313,0.9448096462453308,1.261192778118802,-1.3109395303251061,-1.2354431472472391,0.6695064367930714,0.6349906819349397,-0.498112310391484,-0.6257862187747434,-0.19272861347986034,-0.21269604427275132,0,Away,0,0.5270705976045824,1.064444392206766,0.738289929675764,1.0246950765959597,-1.3434724321676301,-1.078358873646278,0.0,0.5932786726242668,1.1551927942959694,1.3668449568571788
Andrew Swallow,-1.184998622095427,-0.9555801924693669,3.032977900918171,2.730907563477334,1.0760590704084458,1.3197464637354424,-1.6011475845651877,-1.6328331821184143,-0.5143972482867325,-0.4265268264597655,-0.36318788126037344,-0.49543369430686185,0.29754648606655454,0.33603898278313515,-0.25586969233109774,-0.2504709493906987,-0.6836602258050605,-0.4954336943068619,-0.7351889507440168,-0.7180780245515883,2.1586816086093457,2.654958287294997,-0.9764487166933786,-1.1869806991442176,-0.34592780784070615,-0.3021660931112009,0.26506874185481943,0.2464177774168581,-1.4005994545610787,-1.8117109732840135,1.9394804670539278,2.3493511840574106,-0.10699273930068579,0.09667902728221409,1.2244758515994323,1.522287052010028,-0.5888753633396351,-0.5136969725278098,-0.4012014043406622,-0.388223779989431,-0.9936181539004051,-0.8918825850158445,-0.5120499213467564,-0.5069447770645311,1.863062837049851,2.7386127875258306,0.9526653425503966,1.2658359976708888,-0.14766608897668887,0.42296714918294687,-1.1128255880791185,-1.0013180943462774,0.5202140993353597,0.5180890617488454,0.6695064367930714,0.6349906819349397,1.0673835222674661,1.0951258828558026,-0.058124502478050774,-0.06414642605050694,0,Away,0,-1.5435638929848516,-1.4268084406175836,-1.8814485304640436,-1.5370426148939398,-0.07222970065417302,0.05135042255458619,0.0,0.5932786726242668,0.3219389754595334,0.3968259552165985
Nick Dal Santo,0.7949990755830075,1.296858832637001,0.22616852416024605,0.10836934775704002,0.7449639718212325,0.9740985803761594,-0.8436153940182167,-0.6349906819349369,-0.5143972482867325,-0.4265268264597655,-0.36318788126037344,-0.49543369430686185,-0.7498171448877177,-0.5880682198704874,-0.25586969233109774,-0.2504709493906987,-0.6836602258050605,-0.4954336943068619,1.7154408850693748,2.441465283475409,0.7122553530944541,0.9861273638524276,0.1251857329094083,0.11869806991442036,-0.34592780784070615,-0.3021660931112009,0.26506874185481943,0.2464177774168581,-0.28011989091221606,-0.3882237799894322,-0.4987235486710104,-0.3709501869564355,1.4622341037760374,1.6918829774387012,1.2244758515994323,1.522287052010028,-0.5888753633396351,-0.5136969725278098,-0.4012014043406622,-0.388223779989431,-0.39472502004262683,-0.23783535600422503,1.5361497640402697,1.882937743382543,1.0671913338440893,1.6431676725154982,0.11431984110604773,0.30554662012745604,-0.7383304448834447,-0.4632497348194192,1.5547075151019791,1.931817258280607,-2.226516345155339,-2.1122092517452815,-1.1267303448468757,-1.0280801517041904,-0.498112310391484,-0.6257862187747434,0.009177553022854017,0.010128383060615248,0,Away,0,-0.715310096749078,-0.4303073074878438,-0.8335531464081206,-0.5123475382979799,-0.7078510664109016,-0.5135042255458458,-0.687406337276194,-0.37354583091157595,-0.5113148433769026,-0.5731930464239818
Brent Harvey,-0.0849999011629636,0.2957748214786152,0.7364975017525959,0.5851944778880025,0.41386887323401894,0.6284506970168764,-1.2223814892917022,-1.1339119320266755,-0.5143972482867325,-0.4265268264597655,0.7021632371033888,1.3211565181516332,-1.2734989603648537,-1.0501218211972987,-0.25586969233109774,-0.2504709493906987,0.6836602258050609,1.3211565181516334,-0.7351889507440168,-0.7180780245515883,-0.7341709024204377,-0.6827035595901416,-0.4256314918919853,-0.5341413146148987,-0.34592780784070615,-0.3021660931112009,0.26506874185481943,0.2464177774168581,-0.28011989091221606,-0.3882237799894322,0.3140111232373024,0.5358169367148465,0.4160828750582219,0.6284136773343765,0.3692863679426858,0.6292119814974776,-0.5888753633396351,-0.5136969725278098,-0.4012014043406622,-0.388223779989431,-0.39472502004262683,-0.23783535600422503,0.8534165355779277,1.0863102365668516,-0.5245516725674337,-0.5477225575051661,-0.7240256603383012,-0.6547427574159768,0.14766608897668887,0.8660755911841299,-0.6014970717649588,-0.4390773685540571,-0.3953627154948733,-0.3586770427491968,0.31025908046508194,0.30237651520711367,-0.498112310391484,-0.6257862187747434,0.8841042745346172,0.9757009015052037,0,Away,0,-1.1294369948669647,-0.9285578740527137,-1.3575008384360823,-1.0246950765959597,-1.3434724321676301,-1.078358873646278,0.0,0.5932786726242668,0.3219389754595334,0.3968259552165985
Lindsay Thomas,0.1349998430235292,0.5460458242682117,0.22616852416024605,0.10836934775704002,0.2483213239404119,0.4556267553372349,-0.08608320347124587,0.36285181824854046,0.9945013466876831,1.6587154362324255,-0.36318788126037344,-0.49543369430686185,-0.2261353294105816,-0.1260146185436761,-0.25586969233109774,-0.2504709493906987,-0.6836602258050605,-0.4954336943068619,0.2450629835813398,0.5457392986592107,-0.25202881724880705,-0.1264265851092852,-0.9764487166933786,-1.1869806991442176,-0.34592780784070615,-0.3021660931112009,1.3253437092740963,1.3306559980510368,-0.28011989091221606,-0.3882237799894322,0.04309956593453147,0.23356122882441918,0.6776206822376758,0.8942810023604576,-0.0583083738856876,0.18267444624120235,0.5888753633396353,0.7420067380957277,1.4901766446938884,3.882237799894314,0.20416811381515143,0.4162118730073944,-0.5120499213467564,-0.5069447770645311,-0.5245516725674337,-0.5477225575051661,0.11431984110604773,0.30554662012745604,0.14766608897668887,0.8660755911841299,-0.3797160285443596,-0.19521392122249165,0.06242569192024323,0.07970600949982429,-1.1267303448468757,-1.0280801517041904,-0.498112310391484,-0.6257862187747434,0.14378166402466358,0.15867800128285964,0,Away,0,-0.30118319863119125,0.0679432590770261,-1.3575008384360823,-1.0246950765959597,-0.07222970065417302,0.05135042255458619,0.3437031686380969,1.0766909243921883,0.7385658848777513,0.8818354560368887
Jack Ziebell,0.7949990755830075,1.296858832637001,-0.5393249422282791,-0.6068683474394038,0.2483213239404119,0.4556267553372349,-0.4648492987447314,-0.13606943184319822,-0.5143972482867325,-0.4265268264597655,0.7021632371033888,1.3211565181516332,1.8685919324979627,1.722199786763569,-0.10164686407673747,-0.11607190337617766,-0.6836602258050605,-0.4954336943068619,0.7351889507440181,1.1776479602646102,0.23011326792282355,0.4298503893715712,-0.4256314918919853,-0.5341413146148987,-0.34592780784070615,-0.3021660931112009,1.3253437092740963,1.3306559980510368,-1.4005994545610787,-1.8117109732840135,0.3140111232373024,0.5358169367148465,-0.10699273930068579,0.09667902728221409,-0.2721057447998745,-0.040594321386935264,1.7666260900189057,1.9977104487192652,-0.4012014043406622,-0.388223779989431,0.8030612476729296,1.0702591020190138,-0.5120499213467564,-0.5069447770645311,1.0671913338440893,1.6431676725154982,-0.7240256603383012,-0.6547427574159768,-1.0336626228368224,-0.9063581768206023,0.8893643854401808,1.2002269162859107,-2.226516345155339,-2.1122092517452815,-0.4082356321908969,-0.3628518182485383,1.0673835222674661,1.0951258828558026,0.0764796085237588,0.08440319217173743,0,Away,0,-1.1294369948669647,-0.9285578740527137,-0.3096054543801591,0.0,1.8346343966160124,1.7459143668558823,-1.031109505914291,-0.8569580826794974,1.1551927942959694,1.3668449568571788
